token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o1067	needs_review	skirt	blue_fitted_mockneck_denim_tulle_long_skirt	bottom	1	blue_black_pink	blue,black,pink	statement	unknown	typical	spring,autumn	social,creative	{"edge":0.82,"oops":0.67,"noir":0.33}	丹宁斜臀片与粉黑多层纱为甜酷证据，素蓝上衣未解决裙身透视覆盖疑点	opaque_inner_unverified	原图裙臀侧至大腿见透网，短丹宁上片下没有可确认的完整不透衬裙；黑粉链条包与灰尖靴只提供呼应。对应g0425已待复核，整套不放行。
o1068	needs_review	skirt	navy_draped_top_denim_tulle_long_skirt	bottom	1	navy_blue_black_pink	navy,blue,black,pink	statement	unknown	typical	spring,autumn	social,creative	{"edge":0.77,"oops":0.67,"flou":0.42,"noir":0.35}	软垂深蓝上衣与粉黑纱裙仍是甜酷流动组合，换上衣不能补裙衬	opaque_inner_unverified	藏蓝堆领上衣配同g0425丹宁粉黑透纱长裙、黑粉链条包与灰尖靴；承接o1067原图覆盖疑点，不能以多层纱看起来较深就推断完整不透明。
o1069	ai_candidate	skirt	pink_denim_trim_top_black_angular_short_skirt	top,bottom	1	black_pink_denim_burgundy	black,pink,blue,burgundy	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"edge":0.84,"oops":0.72,"noir":0.55}	粉边丹宁上衣与黑暗红角片短裙重复带扣母题，但甜酷与暗黑并存且装饰较满	unknown	原图上衣胸腹是实黑针织，薄纱在袖；黑皮角片裙有实体底层，黑暗红斜盖包和粉黑厚鞋呼应。保留实验限定，不把繁复衣袖当缺胸腹覆盖。
o1070	ai_candidate	skirt	sharp_black_vest_angular_black_short_skirt	top,bottom	1	black_burgundy	black,burgundy	statement	everyday_with_statement	typical	spring,summer	social,creative	{"noir":0.82,"edge":0.61,"oops":0.59}	尖肩翻领束腰背心与黑皮角片裙具有连续锐利结构，粉系带靴引入局部甜酷	unknown	原图背心胸腹扣合、无袖所以没有内外袖量问题；裙有实体角片与暗红衬层，锐角长包同语汇。粉黑尖头系带靴是配件点缀，不记主衣粉色。
o1071	ai_candidate	skirt	plain_black_tank_straight_midi_chunky_t_strap	top,bottom	1	tonal_black	black	casual	everyday_with_statement	explore	spring,summer	daily,social	{"mute":0.59,"edge":0.55,"noir":0.44,"ease":0.48}	基础背心直裙为克制底，厚底T带鞋与粉纱包才是局部甜酷	unknown	黑素背心、黑直中裙、黑粉丹宁链条小包及厚底T带鞋；同o1059主衣仅鞋包变化，不应增加主衣家族数，也不把黑色自动等同NOIR。
o1072	ai_candidate	pants	sharp_black_blazer_plain_tee_angular_tapered_pants	outer,bottom	2	black_burgundy_charcoal	black,burgundy,charcoal	statement	everyday_with_statement	typical	spring,autumn	social,creative	{"noir":0.86,"oops":0.5,"edge":0.45}	尖摆收腰外套与角片锥裤同语汇，素短袖为安静内层而不是第二件强结构	unknown	黑暗红强肩西装、炭灰素短袖、黑角片锥裤、黑暗红斜盖包与厚底带扣鞋；内衫普通短袖，不存在泡袖叠窄皮衣问题，实际外套开合和尺码未知。
o1073	needs_review	pants	sharp_blazer_sharp_vest_pink_panel_flare_pants	outer,top,bottom	2	black_burgundy_pink_denim	black,burgundy,pink,blue	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.78,"edge":0.74,"noir":0.61}	外套和背心双重尖肩尖摆，加粉纱丹宁大喇叭裤，多个主衣焦点竞争	multiple_focal_competition	原图裤为实体黑皮两腿外叠粉纱丹宁，不是缺内搭；无袖背心不产生泡袖冲突，但双翻领束腰结构与复杂裤同时突出。角包和粉黑厚鞋无法化解主次，先简化再审。
o1074	ai_candidate	pants	plain_zip_jacket_plain_shirt_charcoal_wide_pants	outer,bottom	2	tonal_charcoal	charcoal	casual	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.64,"mute":0.61,"void":0.5,"noir":0.32,"edge":0.4}	主衣是普通宽松叠穿与素宽裤，粉系带靴仅局部探索而非强暗黑剪裁	unknown	原图第一件为立领拉链薄夹克，第二件为扣门襟衬衫，并非两件同用途衬衫；宽外袖和普通内袖未见明确冲突，素灰包及粉黑系带靴，尺码未知。
o1075	ai_candidate	pants	plain_roomy_long_coat_sharp_crop_top_overlay_pants	top,bottom	2	black_burgundy	black,burgundy	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"noir":0.78,"edge":0.6,"oops":0.53}	素长外套包围强肩短衫和纵向覆片裤，同向暗黑但层次较满	unknown	原图长外套有明显落肩和宽袖，区别于贴体短皮衣；内衫为硬肩拼片、裤为两条实体覆片宽腿。黑粉包及厚底鞋提高复杂度，保留实验且实际肩部容量仍未知。
o1076	needs_review	pants	fitted_leather_jacket_puff_top_angular_pants	top,outer	2	black_pink_denim	black,pink,blue	statement	unknown	typical	spring,autumn	social,creative	{"edge":0.85,"noir":0.52,"oops":0.52}	紧身短皮衣与固定泡袖束腰上衣同是收身焦点，袖量未证实能叠穿	outer_inner_volume_unverified	原图皮衣从肩至腕贴直，内衫肩头为明显圆鼓泡袖；素邮差包、黑角片锥裤和玛丽珍不能消除叠穿疑点。先验证袖窿容量或换普通内衫，不靠统一黑粉放行。
o1077	ai_candidate	pants	plain_cocoon_short_coat_botanical_shirt_blue_jeans	outer,top	2	charcoal_ivory_blue	charcoal,ivory,blue	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.73,"film":0.65,"mute":0.46,"noir":0.19}	茧型短外套、植物小领衫和牛仔是柔和复古日常，没有肃杀肩线或强暗黑材质	unknown	原图外套宽落肩、袖口和衣身都有空间，衬衫普通袖；浅蓝直牛仔、藏蓝桶包和白运动底乐福鞋完整，不因外套深灰就高判NOIR。
o1078	ai_candidate	dress	plain_charcoal_long_shirtdress	dress	1	tonal_charcoal	charcoal	polished	everyday	easy	spring,autumn	daily,commute	{"ease":0.74,"mute":0.69,"heir":0.46,"noir":0.35}	普通翻领系腰长衬衫裙为日常整洁，黑粉包不改变主衣基础性质	unknown	炭灰扣门襟系腰长裙、黑粉丹宁链条小包、垂饰与普通灰尖踝靴；没有强肩皮革尖摆证据，推荐理由应基于素长裙而非目录NOIR标签。
o1079	ai_candidate	dress	black_asymmetric_layered_slip_long_dress	dress	1	tonal_black	black	polished	everyday_with_statement	typical	spring,summer	social,creative	{"flou":0.7,"noir":0.61,"edge":0.49}	细带斜摆长裙以流动层次为主，深色与厚底带扣鞋带来暗黑而非强肩肃杀	unknown	黑细吊带长裙有斜覆摆与连续实体下层，黑粉链条包、蓝花配饰和黑暗红厚底鞋；纤细裙体与厚鞋是明确混搭，不宣称严格正式活动适配。
o1080	ai_candidate	dress	black_pink_denim_corset_layered_short_dress	dress	1	black_pink_denim	black,pink,blue	statement	statement_not_daily	experimental	spring,summer	social,creative	{"edge":0.89,"oops":0.71,"noir":0.34}	粉纱荷叶、丹宁短围片、皮革杯面和系带强调甜酷，非长直肃杀NOIR	unknown	原图胸腹皮革实体覆盖，短裙皮革与纱多层可见，真实裙长及动态覆盖未知；素灰包、黑玛丽珍与同语汇饰针，不计作默认易穿或轻探索。
