token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0227	ai_candidate	pants	plain_bomber_draped_top_patch_wide_pants	bottom	2	ivory_navy_gray_pink	ivory,navy,gray	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"oops":0.74,"edge":0.66,"flou":0.49,"loop":0.41}	素短外套与素垂领为错位裤建立基底，比上下满拼贴更有主次；包为次焦点	unknown	乳白短夹克叠藏蓝垂领长袖，灰丹宁粉色长片宽裤、灰黄蓝拼包和黑短靴。上半身较安静，保留创意社交候选；平铺未承诺真实合身。
o0228	ai_candidate	pants	long_shirtcoat_plain_tank_layered_cargo_pants	bottom,outer	2	ice_blue_black_denim_pink	ice_blue,black,denim_blue	casual	statement_not_daily	explore	spring,autumn	social,creative	{"edge":0.71,"oops":0.60,"iced":0.42,"neon":0.33}	清淡直长外套对比黑粉层片宽裤形成长短层次，彩鞋并不把主服装转为NEON	unknown	蓝直长衬衫外套叠浅蓝背心，黑丹宁粉纱工装裤、藏蓝桶包和彩运动鞋。主要复杂度集中裤腿，作为探索而非易穿；具体外套遮盖裤细节程度需穿着观察。
o0229	suggested_exclude	pants	bright_long_coat_giant_sleeve_top_patch_pants	outer,top,bottom	2	blue_lime_orange_pink_charcoal	blue,lime,orange,pink,charcoal	casual	statement_not_daily	explore	autumn	creative	{"neon":0.79,"oops":0.75,"edge":0.58}	双巨袖高彩长短叠层与复杂长裤均争主视觉，黑粉包靴再添甜酷，非有意留白的强表达	multiple_focal_overload,outer_inner_volume_unverified	原图为高彩大摆长外套、彩拼高领巨袖短上衣、灰丹宁粉银膜蕾丝裤、黑粉层包和拼靴。内层是上衣不是第二件夹克，但叠袖体积仍未验证；默认推荐建议排除并简化重组。
o0230	needs_review	pants	fitted_biker_asymmetric_puff_corset_plain_pants	top,outer	2	black_denim_ice_blue	black,ice_blue,denim_blue	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"edge":0.76,"oops":0.63,"film":0.42}	硬短机车与碎花束腰甜酷成立，下装素净，但内层蓬袖及垂带能否装进紧直外袖未知	outer_inner_volume_unverified	原图黑皮感机车夹克叠左右不对称花纱丹宁束腰上衣，蓝直裤、灰手提包与蓝玛丽珍。明确冲突是内袖蓬量与修身外袖，不因裤包素净直接放行。
o0231	needs_review	pants	cocoon_coat_bright_short_puff_top_straight_pants	top	2	charcoal_blue_gray_with_multicolor_top	charcoal,blue_gray,blue,orange	casual	everyday_with_statement	typical	autumn	daily,creative	{"neon":0.68,"oops":0.52,"loop":0.50}	一件高彩短上衣与素直裤、素茧外套有主次，较满套拼片易穿；但鼓袖在外套内仍需核对	outer_inner_volume_unverified	原图确认外套是宽落肩茧形而非紧西装，内层彩拼大鼓短袖，灰蓝直裤、蓝布包和蓝乐福。外袖较宽但尺寸未知，保留一项入袖复核，不误标整体装饰过载。
o0232	ai_candidate	dress	bright_corset_asymmetric_long_a_dress	dress	1	blue_orange_lime_pink	blue,orange,lime,pink	dressy	statement_not_daily	explore	spring,summer	social,creative	{"neon":0.87,"bolt":0.66,"oops":0.63}	高彩短束腰与长斜片裙为唯一主视觉，素包素鞋保留休息区，比多件高彩堆叠明确	unknown	高彩吊带束腰层片长裙，灰素托特、简洁深色耳饰及白厚底乐福。主裙戏剧感强，限创意社交探索，非默认日常或正式礼仪保证。
o0233	ai_candidate	dress	plain_belted_long_shirtdress	dress	1	charcoal_with_multicolor_accessories	charcoal	casual	everyday_with_statement	explore	spring,autumn	daily,creative	{"loop":0.67,"mute":0.60,"edge":0.48,"neon":0.27}	规整长袖衬衫裙主导，包鞋装饰不应反推主衣高彩NEON；可作为克制基底探索	unknown	炭灰翻领系腰长裙，彩拼包、小垂饰和黑粉复杂运动鞋。主服装单色长线，可用配件探索但不能充当新的人格轮廓。
o0234	ai_candidate	dress	plain_strappy_fitted_short_a_dress	dress	1	charcoal_with_bright_bag	charcoal	dressy	occasion_with_statement	explore	summer	social,creative	{"iced":0.64,"edge":0.59,"loop":0.55,"neon":0.25}	素束腰短A裙干净，彩包和图案鞋只是局部错配，不足支持整套NEON	unknown	炭灰细肩带合腰短A裙，彩拼包、深蝴蝶耳饰及粉黑后绊高跟。保留社交探索，主色匹配计算须以炭灰裙而非彩包为主。
o0235	ai_candidate	dress	asymmetric_denim_lace_corset_long_dress	dress	1	charcoal_denim_pink	charcoal,denim_blue,pink	dressy	statement_not_daily	explore	spring,autumn	social,creative	{"edge":0.85,"oops":0.73,"flou":0.41}	束腰硬软拼接、粉纱与丹宁大斜摆是明确甜酷，不等于柔纱FLOU；低彩配件承接主裙	unknown	黑灰丹宁粉蕾丝不对称长吊带裙配灰黄蓝小拼包、黑粉系带靴与小耳饰。主裙复杂但有一个长线中心，限创意社交，不列易穿。
o0236	ai_candidate	dress	plain_sleeveless_tiered_long_a_dress	dress	1	ice_blue_with_black_pink_bag	ice_blue	casual	everyday_with_statement	typical	summer	daily,social,travel	{"flou":0.76,"melt":0.68,"iced":0.55,"edge":0.32}	无袖收腰长层摆柔软，主服装FLOU/MELT清楚，黑粉包只是点缀	unknown	浅蓝无袖松紧腰多层长A裙，黑粉层包、简洁耳环和灰棕后绊鞋。服装基底适合夏日，配件不应把整体变成强甜酷标签。
o0237	ai_candidate	dress	vneck_puff_sleeve_belted_a_midi	dress	1	ice_blue_with_gray_yellow_bag	ice_blue	smart_casual	everyday_with_statement	explore	spring,autumn	daily,social	{"melt":0.72,"heir":0.64,"loop":0.60,"oops":0.30}	短鼓袖、V领规整腰线温和经典；包拼片为探索点，并不改变主裙剪裁	unknown	浅蓝V领鼓袖纽扣中长A裙配灰黄蓝拼包、小垂耳饰和黑短靴。主体清晰低彩，通勤适用尚取决于用户场景，不做正式着装承诺。
o0238	ai_candidate	pants	plain_boxy_short_top_straight_long_pants	top,bottom	1	charcoal_black	charcoal,black	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"mute":0.75,"loop":0.72,"noir":0.54,"edge":0.46}	短箱形上衣和直裤少装饰、比例规整，鞋包才带甜酷，黑色本身不保证NOIR锐利强肩	unknown	炭灰圆领短袖箱形上装与炭灰直裤，黑色带花边小包及灰粉复杂运动鞋。上下同调为日常基底，配件差异不算新增主结构。
o0239	ai_candidate	pants	mesh_corset_crop_plain_dark_wide_pants	top	1	black_charcoal_denim_pink	black,charcoal,denim_blue	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"edge":0.84,"noir":0.59,"oops":0.52}	黑网纱丹宁粉边短束腰为唯一强焦点，长素裤和简包靴提供主次，优于o0212满拼裤版	unknown	黑网纱喇叭袖束腰短上衣配黑直宽裤、素黑肩包和黑长靴。主体甜酷明确且下半身安静，保留典型社交表达但不证明袖口活动便利。
o0240	ai_candidate	pants	plain_dark_shirt_layered_cargo_pants	bottom	1	charcoal_black_denim_pink	charcoal,black,denim_blue	casual	statement_not_daily	explore	spring,autumn	social,creative	{"edge":0.78,"oops":0.64,"noir":0.45,"neon":0.31}	素黑衬衫平衡层片裤，甜酷焦点在裤；高彩鞋为二级探索不是NEON主视觉	unknown	炭灰翻领长袖衬衫、黑丹宁粉纱工装宽裤，素黑翻盖包和彩运动鞋。上半身留白，裤装表达清楚，但与同裤不同上衣版本需家族去重。
