token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0491	ai_candidate	skirt	plain_sleeveless_shirt_regular_tiered_long_skirt	top,skirt	1	ice_blue_ivory	ice_blue,ivory	casual	everyday	easy	spring,summer	daily,social	{"ease":0.71,"heir":0.62,"loop":0.61,"melt":0.56}	收腰无袖衬衫与规则三层软裙上收下放，层次不等于复杂解构	unknown	原图浅蓝实体排扣翻领无袖衫、米白三层长裙、黑素肩包与黑玛丽珍。不是透视长袖衬衫，不套用g0354的内搭疑点。
o0492	ai_candidate	skirt	plain_wide_shirt_regular_tiered_long_skirt	top,skirt	1	ice_blue_ivory	ice_blue,ivory	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.76,"loop":0.66,"melt":0.52}	宽衬衫与规则软长裙有松松自然比例，没有多层毛边抢视觉，不以宽松本身判失败	unknown	蓝灰长袖宽衬衫、米白三层裙、黑素包与黑玛丽珍。比o0491更宽松更覆盖手臂，但同主裙和配件不能算全新家族。
o0493	ai_candidate	skirt	plain_fitted_tee_draped_light_midi	top,skirt	1	ice_blue_ivory	ice_blue,ivory	casual	everyday	easy	spring,summer	daily,social	{"melt":0.70,"iced":0.63,"loop":0.58}	素合体T把重点留给单侧褶长裙，柔和弧线清楚而装饰克制	unknown	浅蓝贴身短T、米白侧褶中长裙、藏蓝褶小包和棕踝靴。裙褶为主要结构，非多件拼贴；短袖配踝靴可作过渡季造型，不推断具体天气。
o0494	ai_candidate	skirt	fitted_light_knit_draped_light_midi	top,skirt	1	ivory	ivory	casual	everyday	easy	spring,autumn	daily,social	{"melt":0.73,"mute":0.66,"ease":0.56,"iced":0.53}	同浅色合体长袖与侧褶裙柔和连续，暖白不是固定人格独占色	unknown	米白合体针织长袖、米白侧褶中长裙、藏蓝褶小包、棕踝靴。与o0493只换上衣，色域更集中但主裙重复要限频。
o0495	ai_candidate	skirt	plain_light_shirt_regular_dark_pleated_midi	top,skirt	1	ice_blue_navy	ice_blue,navy	casual	everyday	easy	spring,autumn	daily,commute	{"heir":0.75,"loop":0.68,"mute":0.60}	翻领素衬衫和规则深百褶呈学院秩序，衣面不含解构混材	unknown	浅蓝素长衬衫、藏蓝百褶中裙、黑素多袋信使包与棕灰长靴。规则褶裙与普通A裙是版型差异，不能因同蓝色抹平。
o0496	ai_candidate	skirt	subtle_botanical_stand_collar_shirt_dark_pleated_midi	top,skirt	1	ice_blue_navy	ice_blue,navy	casual	everyday	easy	spring,autumn	daily,commute	{"heir":0.67,"ease":0.61,"loop":0.61,"jade":0.39}	小立领细条植物衫装饰温和，规则百褶保持整齐，但没有偏襟盘扣不能单凭植物推高JADE	unknown	浅蓝细条小植物立领长袖、藏蓝百褶裙、黑多袋信使包与棕灰长靴。和o0495主裙及鞋包一致，细花不是一整套新的轮廓。
o0497	ai_candidate	skirt	plain_dark_tank_soft_blue_a_line_midi	top,skirt	1	charcoal_ice_blue	charcoal,ice_blue	casual	everyday	easy	spring,summer	daily,social	{"loop":0.70,"mute":0.67,"melt":0.58}	深素背心与浅蓝A裙的上收下放清楚，配件也低装饰，适合作基础候选	unknown	炭灰圆领背心、浅蓝软A中裙、白素肩包和米白乐福。色彩偏好依据主衣蓝灰而不是小配件，实际舒适度未知。
o0498	ai_candidate	skirt	plain_light_wide_blouse_soft_blue_a_line_midi	top,skirt	1	ivory_ice_blue	ivory,ice_blue	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.73,"loop":0.67,"melt":0.57}	浅色宽圆领衫和柔A裙呈自然松量，大面素净足以避免松松造型被机械拒绝	unknown	米白圆领宽长袖、浅蓝A中裙、白素肩包和米白乐福。与o0497换上衣带来松紧变化，不增加主裙款式数。
o0499	ai_candidate	skirt	draped_blue_tank_plain_dark_straight_midi	top	1	ice_blue_charcoal	ice_blue,charcoal	casual	everyday_with_statement	typical	spring,summer	daily,social	{"iced":0.77,"melt":0.64,"mute":0.52}	贴身光泽侧褶背心与素直裙一柔一整，冷感依据材质观感和线条，不只是蓝色	unknown	浅蓝侧褶无袖上衣、炭灰素直中裙、黑软包和黑乐福。主体褶片有明确覆盖，局部薄透领区不能等同整个胸腹透明。
o0500	ai_candidate	skirt	ink_wrap_sleeveless_top_blue_draped_long_skirt	top,skirt	1	ivory_charcoal_ice_blue	ivory,charcoal,ice_blue	dressy	occasion_with_statement	explore	spring,autumn	social,creative	{"jade":0.70,"iced":0.58,"melt":0.49}	偏襟系带和墨枝主衣是具体JADE证据，素冷蓝褶裙提供柔和纵线；尖靴为探索而非传统风格复制	unknown	原图米白黑墨枝无袖交领上衣、冰蓝斜褶长裙、冰蓝软薄肩包与白银尖头绑带踝靴。上衣结构明确，混搭不等于冲突；只保留场合探索，不称基础通勤。
o0501	ai_candidate	skirt	sharp_waisted_vest_plain_sage_a_line_midi	top	1	black_sage	black,sage	dressy	occasion_with_statement	typical	spring,summer	social,creative	{"noir":0.71,"edge":0.61,"heir":0.42,"jade":0.28}	尖肩收腰背心是强结构中心，浅绿素A裙使下半身安静，不因鞋上植物纹改成人格JADE	unknown	原图黑酒红尖肩尖摆皮感背心、浅灰绿素A裙、冰蓝软肩包和灰绿植物尖头后空鞋。颜色不是纯黑仍能保留NOIR结构，不另加无据内搭缺失判断。
o0502	ai_candidate	pants	plain_collarless_blazer_fitted_knit_wide_trousers	outer,bottom	2	charcoal_black	charcoal,black	casual	everyday_with_statement	explore	autumn	commute,social	{"mute":0.75,"loop":0.64,"edge":0.43,"noir":0.37}	素无领西装叠合体针织和规整宽裤克制，锐角包与尖靴只增加配件硬度	unknown	原图下装为两腿灰宽裤不是A裙，搭灰无领西装、黑合体长袖、黑锐角长包和黑银尖踝靴。主衣无双尖肩或大内袖，不继承那些叠穿冲突。
o0503	ai_candidate	pants	plain_blazer_asymmetric_fitted_knit_wrap_wide_pants	top,bottom	2	charcoal_ivory_sage	charcoal,ivory,sage	casual	occasion_with_statement	explore	spring,autumn	social,creative	{"void":0.60,"jade":0.54,"edge":0.48,"mute":0.39}	素外套压住柔斜肩内搭与交裹裤的不同结构，颜色克制；并非整套传统JADE也非典型极简	unknown	原图灰白贴身斜肩细袖上衣、灰绿米白系带裹片宽裤，灰无领西装、黑翻盖长包、酒红尖踝靴。裤明确分腿；内袖细薄不自动套大泡袖冲突，两处小系带不等于两条互斥腰带。
o0504	ai_candidate	pants	plain_cardigan_draped_tank_layered_wide_cargo	bottom,top	2	ivory_ice_blue_gray	ivory,ice_blue,gray	casual	occasion_with_statement	explore	spring,autumn	social,creative	{"void":0.62,"iced":0.56,"loop":0.48,"edge":0.47}	素开衫围绕蓝色贴身褶背心和灰层片裤，裤为主量感，非三件主衣均多层破边	unknown	原图米白普通V开衫、浅蓝实体斜褶背心、浅灰侧片宽工装裤、藏蓝酒红小拼肩包与素棕踝靴。领区薄透但胸腹实体明确，无内袖争夺；不能当完全极简基础。
