token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0395	ai_candidate	skirt	plain_tank_angular_wrap_long_skirt	skirt	1	black_burgundy	black,burgundy	casual	everyday_with_statement	typical	spring,summer	daily,social	{"noir":0.63,"edge":0.62,"loop":0.51}	素窄背心给黑侧裹不齐长裙留焦点，尖角与暗红内片提供结构表达，运动鞋降低场合强度	unknown	黑背心、黑酒红侧裹尖摆长裙，藏蓝桶包和灰白运动鞋。主裙较鲜明但其余素，不因运动鞋就判整套不协调。
o0396	ai_candidate	skirt	plain_short_tee_lace_denim_layered_midi	skirt	1	charcoal_black_washed_blue_pale_pink	charcoal,black,washed_blue	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"edge":0.81,"oops":0.50,"loop":0.38}	素短T压住粉纱黑牛仔多层裙体积，甜酷主要在裙，普通尖靴没有再加大量装饰	unknown	炭灰素短袖上衣、黑粉洗蓝不齐多层中长裙，同系层包和灰素踝靴。包有相似纹理但上身安静，保留强表达不算普通日常。
o0397	ai_candidate	skirt	sharp_waisted_vest_angular_short_skirt	top,skirt	1	black_burgundy	black,burgundy	dressy	occasion_with_statement	typical	spring,autumn	social,creative	{"noir":0.83,"edge":0.77,"oops":0.42}	合腰尖摆马甲与斜扣层片短裙共同构成锐利线条，粉黑厚鞋是甜酷运动混搭，不作为正式礼服	unknown	原图黑酒红翻领无袖马甲、黑斜裹尖角层裙、斜盖信使包和粉黑厚运动鞋。整套结构鲜明，场景限定创意社交，不用黑色代替主衣证据。
o0398	needs_review	skirt	lace_denim_crop_top_angular_layered_short_skirt	top,skirt	1	black_pale_pink_washed_blue	black,pale_pink,washed_blue	dressy	statement_not_daily	explore	spring,autumn	creative	{"edge":0.85,"noir":0.58,"oops":0.53}	粉系带透袖短上衣、尖片皮裙与粉带靴各有强细节，素硬包不足完全收住焦点竞争	multiple_focal_competition	原图黑粉洗蓝斜片短上衣胸身实体、袖透而带扣，黑尖片短层裙和粉带尖靴。无需虚报缺内衬，但建议素上衣或素靴后复核。
o0399	ai_candidate	skirt	light_botanical_shirt_plain_straight_midi	top	1	ivory_blue_charcoal	ivory,charcoal	casual	everyday_with_statement	explore	spring,autumn	social	{"loop":0.63,"edge":0.48,"jade":0.40,"noir":0.27}	浅叶纹衬衫与素直裙是平衡基础，甜酷仅包鞋局部，不能把局部黑色装饰当NOIR整套	unknown	乳白蓝灰叶纹长衬衫、炭灰直中裙，黑粉层包和黑厚玛丽珍。主衣柔/素，保留配件探索而非典型强结构。
o0400	ai_candidate	pants	sharp_belted_jacket_cowl_top_panel_wide_pants	outer,bottom	2	black_navy_burgundy	black,navy	dressy	occasion_with_statement	typical	autumn	social,creative	{"noir":0.82,"edge":0.61,"loop":0.40}	锐肩尖摆外套与长宽侧片裤延长硬线，内层素堆领柔化而不是再叠肩部硬体积	unknown	黑酒红收腰结构夹克叠藏蓝素堆领长袖、黑暗红侧片宽裤，斜盖信使包与厚玛丽珍。保留场合表达，真实内领堆量不作合身承诺。
o0401	needs_review	pants	sharp_blazer_sharp_crop_top_lace_flared_pants	outer,top,bottom	2	black_washed_blue_pale_pink	black,washed_blue,pale_pink	dressy	statement_not_daily	explore	autumn	creative	{"noir":0.79,"edge":0.80,"oops":0.51}	强肩合腰西装再叠强肩短上衣，外套尖摆与粉纱喇叭裤重复放大细节，结构需要实际容纳核对	outer_inner_volume_unverified,multiple_focal_competition	原图黑尖摆收腰西装、黑尖肩皮感短上衣、洗蓝粉纱多片喇叭裤，硬横包与拼接厚鞋。建议改素窄内搭及素鞋，不用全黑掩盖双肩结构和多焦点。
o0402	needs_review	pants	plain_windbreaker_puff_corset_plain_wide_pants	top	2	charcoal_black_pale_pink	charcoal,black	dressy	occasion_with_statement	typical	autumn	social,creative	{"edge":0.77,"noir":0.35,"loop":0.38}	素外套和宽裤已降低繁度，但束腰上衣的大短鼓袖进入外套袖管仍未确认，不能单靠外衣看着宽松放行	outer_inner_volume_unverified	原图炭灰拉链立领风衣、黑洗蓝粉花鼓袖束腰衫、灰素宽裤，黑素肩包和粉带尖靴。问题是叠袖容纳待核，不是无依据宣称绝对穿不进。
o0403	ai_candidate	pants	plain_long_coat_shirt_wrap_panel_wide_pants	bottom	2	charcoal_black	charcoal,black	casual	everyday_with_statement	typical	autumn	daily,social	{"noir":0.62,"loop":0.62,"edge":0.59}	素长外套和素衬衫给侧裹长裤留结构焦点，层包点缀甜酷而不代替主衣判断	unknown	炭灰素长翻领外套、同色素长衬衫与黑斜侧片宽裤，黑粉层包和黑厚玛丽珍。衣物层次安静，仍需与同裤版本共同抑制重复。
o0404	ai_candidate	pants	short_biker_fitted_knit_tapered_cargo	outer	2	black_blue_gray	black,blue_gray	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"edge":0.73,"loop":0.65,"noir":0.53}	短机车外套、窄素针织与锥裤形成短长和松紧对照，主硬线在外套，不靠鞋包装饰硬凑人格	unknown	黑短机车外套叠蓝灰半高领窄长袖、黑侧片锥裤，黑素信使包与黑平玛丽珍。主衣可用的街头表达，不宣称保暖或合身。
o0405	ai_candidate	pants	plain_short_jacket_tank_wide_jeans	top,bottom	2	charcoal_black_washed_blue	charcoal,black,washed_blue	casual	everyday	easy	spring,autumn	daily,travel	{"loop":0.77,"ease":0.66,"mute":0.60,"noir":0.22}	素短外套与背心、宽牛仔的简洁比例是通用易穿，低彩不等于NOIR强结构	unknown	炭灰短夹克、黑圆领背心与蓝素宽牛仔，藏蓝素桶包、灰白运动鞋。可作安静日常，不让原分类名超过实际图像证据。
o0406	ai_candidate	dress	plain_asymmetric_slip_midi	dress	1	black_gray	black	dressy	occasion_with_statement	explore	spring,autumn	social	{"flou":0.62,"loop":0.55,"edge":0.43,"noir":0.30}	素细带不齐裙摆表达柔线，甜酷层包只局部探索，不能因黑色认定强肩NOIR	unknown	黑细带不对称中长裙、黑粉层包、小饰物和灰素尖踝靴。裙是主视觉，限定社交而非冬季保暖裙装。
o0407	ai_candidate	dress	plain_belted_long_shirtdress	dress	1	charcoal_black	charcoal	casual	everyday_with_statement	explore	spring,autumn	daily,social	{"loop":0.67,"mute":0.62,"edge":0.42,"noir":0.26}	素系腰衬衫长裙纵线清楚但非锐利强肩，甜酷包和厚鞋只局部改变表达	unknown	炭灰长袖翻领系腰长裙，黑粉层包、蓝黑耳饰与黑厚玛丽珍。主裙低装饰，保留探索但不虚构强人格结构。
o0408	ai_candidate	dress	plain_strappy_short_a_dress	dress	1	charcoal_black	charcoal	casual	everyday	easy	spring,summer	daily,social	{"heir":0.66,"loop":0.62,"mute":0.55,"noir":0.19}	素细肩带合腰短A裙配平玛丽珍形成轻经典，而不是所有灰黑衣物都NOIR	unknown	灰细带短褶A裙、黑弧肩包、小胸针式饰物及黑圆头平玛丽珍。短A比例是真实结构变化，同色不应抹平差异。
