token	category	subcategory	neckline	sleeve	length	volume	construction	pattern	decoration	material_appearance	main_colors	visual_personas	usage_limits	status	evidence
g0539	hat	washed_patch_slouch_cap	unknown	unknown	short_brim	slouchy_crown	soft_panel_crown_corduroy_band_denim_patch	tonal_patchwork	medium	tweed_corduroy_denim_look	brown,washed_blue,olive	film,wabi	head_fit_unknown	ai_candidate	棕洗蓝粗织软垂帽冠，下有棕条绒带与洗蓝补丁，前口短外翻。旧料时代感比不规则灰色本身更可追溯。
g0540	hat	ink_flower_wide_brim_hat	unknown	unknown	wide_brim	upright_crown	black_crown_light_brim_ink_band_flower_ribbons	ink_botanical	 high	woven_sheer_ribbon_look	black,ivory,red	jade,flou	occasion_only;head_fit_unknown	ai_candidate	黑直冠与乳白黑边宽檐，墨纹绕带、白花和细红珠枝长带。明确东方花墨装饰，配件不应代替主服装适配。
g0541	hat	plain_soft_beret	unknown	unknown	no_brim	soft_flat_crown	curved_panel_seams_contrast_band_small_side_tie	plain	low	woven_leather_look	ivory,taupe	loop,ease,heir	head_fit_unknown	ai_candidate	奶油软贝雷帽配灰褐帽围和小侧绳，中央没有高装饰。与g0531同帽型小差别应归近似家族候选。
g0542	hat	angular_seamed_dark_cap	unknown	unknown	curved_brim	panel_crown	pointed_overlay_panels_raw_seams	tonal_patchwork	medium	leather_denim_look	black,charcoal,burgundy	noir,edge,void	head_fit_unknown	ai_candidate	黑炭灰棒球帽拼尖角斜片、暗酒红细缝和毛边檐，轮廓锐利但装饰低彩。不是所有黑帽都具这类结构。
g0543	scarf	raw_layered_patch_long_scarf	unknown	unknown	long	layered	uneven_panel_ends_raw_fringe	patchwork	medium	knit_denim_coarse_woven_look	charcoal,brown,washed_blue	void,wabi,film	thermal_unknown	ai_candidate	灰棕洗蓝长围巾有大小不一粗织片与长毛边，绕颈部分较厚。可作自然错位焦点，不证明保暖性能。
g0544	scarf	mixed_tailoring_lace_scarf	unknown	unknown	long	narrow_irregular	asymmetric_lapel_lace_denim_tails_drawcord	mixed_patchwork	 high	suiting_denim_lace_sheer_look	gray,denim_blue,ivory,red	oops,void	drape_fit_unknown	ai_candidate	细长不规则围巾拼灰西装纹、乳白蕾丝、洗蓝毛边和红蓝透明片，带绳尾。异质拼接明显，不是普通印花丝巾换色。
g0545	scarf	plain_block_long_fringe_scarf	unknown	unknown	long	straight	wide_color_panels_even_fringe	colorblock	low	soft_wool_look	charcoal,gray,ivory,taupe	mute,loop,ease	thermal_unknown	ai_candidate	炭灰乳白灰褐宽块长围巾，整齐流苏，无额外贴花。能作安静层次，色块不等同强先锋人格。
g0546	scarf	translucent_wavy_long_scarf	unknown	unknown	long	light_flowing	layered_wavy_edges_small_end_drops	tonal_colorblock	medium	sheer_chiffon_look	ice_blue,lilac	iced,flou	thermal_unknown	ai_candidate	冰蓝浅紫半透明长巾，波浪垂边和细小末端垂珠。清透流动明确，不能按长围巾形状推为冬保暖。
g0547	scarf	classic_plaid_fringe_scarf	unknown	unknown	long	straight	broad_panels_even_fringe	plaid_herringbone	low	soft_wool_look	navy,tan,ivory,burgundy	heir,film,loop	thermal_unknown	ai_candidate	藏蓝驼白酒红格块长围巾夹人字细纹，整齐长流苏。传统格纹和稳定矩形体现学院复古，不仅棕色。
g0548	scarf	natural_colorblock_light_scarf	unknown	unknown	long	light_flowing	curved_patch_panels_thin_finished_edge	colorblock	low	light_woven_look	ivory,tan,olive,washed_blue	ease,wabi,film	drape_fit_unknown	ai_candidate	薄米白驼绿洗蓝弧块长巾，边缘起伏但没有大片破坏或多层装饰。可作自然轻层，与厚毛边围巾需分季节视觉重量。
g0549	scarf	soft_pastel_patch_fringe_scarf	unknown	unknown	long	wide_soft	fleece_knit_panels_thick_fringe	colorblock	medium	fleece_rib_knit_look	ivory,pale_pink	melt,ease	thermal_unknown	ai_candidate	奶油浅粉长宽巾拼绒圈与罗纹，粗软流苏。软触感外观支持MELT，真实材质与保暖保持未知。
g0550	scarf	raw_natural_layered_wrap	unknown	unknown	long	wide_layered	multiple_triangular_raw_panels_long_fringe	tonal_patchwork	medium	coarse_woven_look	taupe,olive,brown	wabi,void	thermal_unknown	ai_candidate	灰褐橄榄宽围巾呈多层三角垂片，毛边流苏、自然织纹。比g0543少旧丹宁，仍共享不齐多层围裹家族。
g0551	scarf	floral_lace_draped_long_scarf	unknown	unknown	long	light_layered	uneven_sheer_panels_lace_edge	floral	medium	chiffon_lace_look	pale_pink,sage,ivory	flou,melt	drape_fit_unknown	ai_candidate	粉绿乳白薄花巾、长不齐纱边和蕾丝片，流动轻柔。适合作单个花饰点，不因花色与礼服一致就全套叠多焦点。
g0552	accessory	bright_patch_chain_necklace	unknown	unknown	unknown	statement	fabric_tabs_bead_chains_metal_charms	colorblock	 high	nylon_denim_metal_look	cobalt,orange,lime,hot_pink	neon,oops	wearing_weight_unknown	ai_candidate	项链两側是荧色布片、金属珠链与尖角吊片，结构像运动材料拼饰。非普通细链，重量和佩戴舒适未知，不用于主衣颜色命中加权。
