token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0348	needs_review	pants	ink_long_coat_flared_sleeve_top_wrap_pants	outer,top,bottom	2	ivory_charcoal_sage	ivory,charcoal,sage	dressy	statement_not_daily	explore	spring,autumn	creative	{"jade":0.87,"flou":0.61,"bolt":0.43}	墨枝长外套与大喇叭袖内搭重叠，同时侧裹宽裤有长垂层；同色同源不证明内外容纳和主次合理	outer_inner_volume_unverified,multiple_focal_competition	原图长翻领系腰墨花外套、大喇叭袖盘扣上衣、浅绿奶油分腿裹片裤，墨枝包和素后绊鞋。内袖能否进入外袖未确认，建议改素窄内搭。
o0349	ai_candidate	pants	ink_belted_long_coat_plain_tank_ink_wide_pants	outer,bottom	2	ivory_charcoal_red	ivory,charcoal	dressy	occasion_with_statement	typical	spring,autumn	social,creative	{"jade":0.86,"flou":0.50,"loop":0.40}	长系腰外套和侧墨片裤共享纵线，中间无袖素衫提供安静区，不继承喇叭袖冲突	unknown	原图奶油黑边墨枝长外套、素无袖衫与明确双腿墨枝侧宽裤，灰绿托特、奶油乐福。成套图案表达较强，限定社交创意，不作默认易穿。
o0350	needs_review	dress	ink_high_collar_bell_sleeve_full_gown	dress	1	ivory_charcoal_red	ivory,charcoal	formal	statement_not_daily	typical	spring,autumn	formal,creative	{"jade":0.90,"flou":0.65,"bolt":0.57}	立领盘扣、裹身墨枝长礼服有强人格证据，但长纱喇叭袖与宽裙摆偏仪式，日常托特场景不一致	occasion_accessory_balance_unresolved	原图黑白红枝落地长礼裙、浅绿日常托特、米白低跟后绊鞋和小饰物。建议换场合手袋或明确创意混搭，不因东方纹样统一直接进入日常。
o0351	ai_candidate	dress	plain_short_sleeve_waisted_a_dress	dress	1	ivory_with_ink_accessories	ivory	dressy	everyday	easy	spring,summer	daily,social	{"flou":0.72,"ease":0.65,"loop":0.57,"jade":0.25}	素短袖收腰A长裙是柔线共享基础，东方墨纹只在包鞋，不足主衣人格判定	unknown	奶油短袖小V领收腰长A裙，墨枝托特、细腰带和墨叶鞋。裙面占绝大多数，黑红包饰不能代替用户主衣色板命中。
o0352	needs_review	dress	plain_belted_shirtdress_with_extra_sash	dress	1	ivory_with_black_red_accents	ivory	casual	everyday_with_statement	explore	spring,autumn	social	{"loop":0.67,"ease":0.63,"jade":0.49}	素衬衫裙加东方腰封可改变腰部表达，但当前图保留原腰带又加第二腰封，穿法层级未说明	duplicate_waist_styling_unresolved	原图奶油长袖系腰双层摆衬衫裙，墨枝包、黑白长尾腰封与墨叶鞋。需明确腰封替换原腰带而非同时叠绑，不能仅凭配方包含就认为穿法完整。
o0353	needs_review	dress	ink_halter_wrap_full_gown	dress	1	ivory_charcoal_red	ivory,charcoal	formal	statement_not_daily	typical	spring,summer	formal,creative	{"jade":0.90,"flou":0.67,"bolt":0.61}	交领束腰多层墨枝落地礼裙是强仪式结构，日常托特与平实乐福并未得到统一场景解释	occasion_accessory_balance_unresolved	原图黑白墨枝挂颈交领长礼裙、红绳束腰与层裙，浅绿托特、奶油乐福和小饰物。不是JADE适配不足而是配件场合待重组，不作普通夏日日常。
o0354	needs_review	dress	plain_belted_layered_shirtdress_extra_belt	dress	1	ivory_with_ink_accessories	ivory	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.72,"ease":0.70,"flou":0.58,"jade":0.25}	素翻领系腰长裙低装饰，东方证据主要局限包鞋；额外细腰带仍需说明与裙自带系带择用，不能仅因细就忽略双腰带层级	duplicate_waist_styling_unresolved	奶油长袖衬衫双层摆裙，墨枝包、细带与墨叶后绊鞋。与o0352宽腰封不同但同样存在原腰系未移除的穿法疑点；主裙基础可用，不代表当前配方说明完整。
o0355	ai_candidate	dress	plain_v_neck_waisted_a_dress	dress	1	ivory_with_sage_bag	ivory	dressy	everyday	easy	spring,summer	daily,social	{"flou":0.73,"ease":0.68,"loop":0.58,"jade":0.21}	素V口短袖收腰A裙主导柔简外观，换包鞋不制造新的JADE结构	unknown	奶油短袖小V长A裙、浅绿托特、小耳饰和素奶油后绊鞋。与o0351同主裙仅配件变化，不算新主结构。
o0356	needs_review	pants	oversized_draped_top_wrap_cargo_balloon_pants	top,bottom	1	taupe_ivory	taupe,ivory	casual	statement_not_daily	explore	spring,autumn	creative	{"void":0.83,"wabi":0.60,"loop":0.45}	大堆领垂袖上衣与满层裹片气球裤都占强体积，单色并未解决上下宽量竞争	multiple_focal_competition	原图灰褐奶油宽垂袖双层上衣、灰奶油裹片工装气球裤、素软包和棕长靴。裤有明显分腿；建议窄上装中和，不因为素色整体而认定易穿。
o0357	ai_candidate	pants	tiny_botanical_stand_collar_shirt_straight_jeans	top,bottom	1	washed_blue	washed_blue	casual	everyday	easy	spring,autumn	daily,travel	{"loop":0.77,"ease":0.67,"film":0.54}	浅蓝小立领长衬衫与直筒牛仔规整清简，原图虽有小枝纹仍为低装饰，不因牛仔蓝视为独立复古强表达	unknown	原图浅蓝细条小叶纹立领衬衫、同系直筒牛仔，乳白半月包和灰褐踝靴。核正缩略图漏看的细纹，不将其称完全素面；裤脚盖靴筒需实穿验证。
o0358	ai_candidate	pants	plain_short_shirt_barrel_jeans	top,bottom	1	washed_blue_ivory	washed_blue	casual	everyday	easy	spring,autumn	daily,travel	{"loop":0.80,"ease":0.65,"film":0.50}	短宽翻领衬衫与圆曲牛仔裤形成比例变化，工具包是次要而非单凭名字LOOP	unknown	蓝色短宽卷袖衬衫配洗蓝气球牛仔、乳白工具桶包和棕长靴。与直筒版有裤型变化，靴被裤口遮盖不作为主视觉类别变化。
o0359	ai_candidate	pants	fitted_plain_top_wrap_cargo_balloon_pants	bottom	1	ivory_taupe	ivory,taupe	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"loop":0.69,"void":0.67,"wabi":0.48}	素贴身长袖压住层片气球工装裤体积，比o0356上下同时大垂层更有主次	unknown	奶油合体长袖上衣、灰奶油裹片气球裤，乳白素软包和灰褐踝靴。主裤复杂但上半身安静，不一概继承整套宽量冲突。
o0360	ai_candidate	pants	asymmetric_wrap_shirt_straight_jeans	top	1	ivory_gray_washed_blue	ivory,gray,washed_blue	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"loop":0.78,"void":0.56,"iced":0.47}	白衬衫上灰斜片与侧系结形成单个结构焦点，直筒牛仔和素包留安静区域	unknown	原图白翻领衬衫叠灰单侧系腰片、蓝直筒牛仔、奶油半月包和棕素长靴。视觉连结明确，但真实单片可拆性与合身未知，不额外推断功能。
