token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0203	suggested_exclude	dress	ornate_corset_puff_sleeve_ball_gown	dress	1	burgundy_ivory_ice_blue	burgundy,ivory	formal	statement_not_daily	explore	spring,autumn	formal,creative	{"bolt":0.84,"heir":0.38,"film":0.36,"loop":0.16}	戏剧束腰大摆是BOLT而非日常学院，日常邮差包与礼服的用途和精致度脱节	occasion_mismatch	原尺寸复核历史排除结论：酒红绒感泡袖、奶油花卉多层大摆礼服配浅蓝布邮差包和灰棕乐福鞋。保留礼服资产，不把整套放默认日常；换正式配件或简化主裙后另审。
o0204	ai_candidate	dress	belted_shirt_straight_sleeve_long_a_dress	dress	1	ice_blue_ivory_burgundy	ice_blue	smart_casual	everyday	easy	spring,autumn	daily,commute,social	{"iced":0.80,"loop":0.78,"heir":0.76,"melt":0.51}	规整翻领腰带和长A线支持经典利落表达，酒红平鞋小面积点睛不改主体配色	unknown	浅蓝长直袖系腰衬衫长裙，乳白桶包、酒红玛丽珍及细彩框眼镜。简洁腰线主导，可作为易穿裙装候选，未推断具体体型适配。
o0205	ai_candidate	dress	belted_puff_shirtdress_with_ornate_accessories	dress	1	ice_blue_ivory_burgundy_pink	ice_blue	dressy	occasion_with_statement	typical	autumn	social,creative	{"melt":0.73,"heir":0.66,"iced":0.58,"bolt":0.46}	鼓袖腰带长A裙柔和，华饰包与浅毛靴提升表达；并非全部蓝色就等于干净ICED	unknown	蓝色鼓袖长衬衫裙配奶油酒红包、浅粉毛感短靴和细框眼镜。长袖覆盖与靴不构成裸薄短裙雪靴式硬冲突，但配件偏装饰，限秋季社交表达。
o0206	ai_candidate	dress	strappy_tiered_long_a_dress	dress	1	ice_blue_tonal	ice_blue	dressy	occasion_with_statement	typical	summer	social,travel	{"flou":0.84,"iced":0.72,"melt":0.59}	多层斜摆轻飘线条支持FLOU，同色细节清爽但不以蓝色单独决定人格	unknown	浅蓝吊带多层长裙、透明感同蓝包和浅蓝平鞋，细彩框眼镜。单一流动长线为核心，不承诺防透或全天候保暖。
o0207	ai_candidate	dress	floral_strappy_asymmetric_short_a_dress	dress	1	pale_pink_sage_ice_blue_taupe	pale_pink,sage	dressy	occasion_with_statement	typical	spring,autumn	social,creative	{"flou":0.82,"melt":0.74,"film":0.43}	细肩带软花纹层摆支持FLOU/MELT；素尖头短靴稳定轮廓而非堆叠毛绒	unknown	原图确认粉绿蕾丝斜摆短吊带裙、冰蓝小包和素灰棕尖头踝靴，非o0144/o0148的厚雪靴。不能按同裙一概排除；保留春秋社交候选，未证明衬里材质。
o0208	ai_candidate	dress	plain_bias_long_slip_dress	dress	1	ivory_pink_taupe	ivory	dressy	occasion_with_statement	typical	spring,autumn	social	{"flou":0.78,"ease":0.65,"melt":0.60,"iced":0.57}	素斜垂长线与软包温和，靴提供轮廓对比，非全部白色就视作经典正式	unknown	乳白细肩带斜垂长裙、粉色软包、灰棕长靴和彩框眼镜。主裙与既有近似版本重复感强，应进入同款家族约束，不能只换包计独立丰富度。
o0209	ai_candidate	pants	band_collar_shirt_plain_wide_pants	top,bottom	1	ice_blue_tonal_with_bright_shoes	ice_blue	casual	everyday_with_statement	explore	spring,autumn	daily,creative	{"iced":0.69,"loop":0.68,"oops":0.47,"neon":0.32}	主衣是低彩素衬衫与宽裤，只有鞋彩度高，不能由鞋反推成套NEON	unknown	浅蓝立领长袖衬衫加浅蓝宽裤，灰软托特和高彩撞色厚底乐福。只在脚部探索，可给同色偏好用户轻变化；不算新的强表达人格主配方。
o0210	ai_candidate	pants	loose_plain_shirt_straight_trousers	top,bottom	1	white_blue_gray_navy	white,blue_gray	casual	everyday	easy	spring,autumn	daily,commute,travel	{"loop":0.84,"iced":0.75,"mute":0.72,"heir":0.61}	素翻领与直裤模块清楚，装饰很少且线条安静，LOOP与MUTE证据比鞋色更可信	unknown	白色长袖衬衫、灰蓝直裤，藏蓝桶包和蓝玛丽珍。主服装配色与轮廓都低负担，作为易穿候选但与同类衬衫直裤需款式家族抑制。
o0211	ai_candidate	pants	fitted_mockneck_layered_cargo_pants	bottom	1	blue_gray_black_denim_pink	blue_gray,black,denim_blue	casual	statement_not_daily	typical	spring,autumn	social,creative	{"edge":0.79,"oops":0.61,"noir":0.45,"loop":0.30}	上紧下量大、黑丹宁与粉纱甜酷反差支持EDGE，素上衣让主视觉集中裤装	unknown	灰蓝贴身小高领配黑丹宁粉纱层片工装宽裤，灰结构包、浅蓝乐福鞋。下装双裤腿可见，不按附加荷叶片误归半裙；非默认易穿款。
o0212	needs_review	pants	mesh_corset_crop_asymmetric_patch_wide_pants	top,bottom	1	black_charcoal_denim_pink	black,charcoal,denim_blue,pink	casual	statement_not_daily	explore	spring,autumn	creative	{"edge":0.80,"oops":0.74,"void":0.40}	甜酷与错位解构均有依据，但上装、裤与包同时高复杂，不能仅凭相同粉丹宁判定和谐	multiple_focal_competition	原图确认黑网纱束腰喇叭袖短上衣、灰蓝粉亮膜蕾丝不对称宽裤和黄蓝西装领拼包，脚上是素白厚底乐福而非运动鞋。建议先换素包，并降低上装或下装一处装饰后复核。
o0213	ai_candidate	pants	fitted_racer_tank_straight_trousers	top,bottom	1	ice_blue_gray	ice_blue,gray	casual	everyday_with_statement	easy	summer	daily,social	{"iced":0.75,"loop":0.72,"edge":0.38}	素无袖贴身与直长裤形成利落比例，甜酷元素只在包，不能直接归整套EDGE	unknown	浅蓝削肩背心配灰直裤，黑粉花边包和灰棕后绊鞋。主衣安静，小包承担点缀，夏季候选，不凭局部粉黑命中整套强人格。
o0214	ai_candidate	pants	corset_crop_plain_soft_wide_pants	top	1	black_charcoal_pink_with_patch_bag	black,charcoal,pale_pink	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"edge":0.83,"oops":0.61,"noir":0.52}	短束腰甜酷、长素宽裤与踝靴建立比例，复杂包是次焦点，不同于上下同时满拼贴	unknown	黑束腰粉杯带扣短上衣、深灰素宽裤，蓝灰黄拼包和黑短靴。有明确主次可留创意社交候选，不放默认易穿位。
o0215	ai_candidate	pants	draped_long_top_plain_wide_pants	top,bottom	1	navy_ivory_with_black_pink_accessories	navy,ivory	casual	everyday_with_statement	explore	spring,autumn	daily,creative	{"flou":0.68,"loop":0.62,"edge":0.49,"oops":0.45}	素垂领与素宽裤主导，包鞋把表达推高但不把主服装变成解构款	unknown	藏蓝长袖垂领上衣、乳白宽裤，黑粉花边包和复杂灰粉运动鞋。服装基底安静，配件探索较重；与素配件版本仍应同家族计数。
o0216	ai_candidate	pants	boxy_crop_tee_wide_jeans	top,bottom	1	ice_blue_denim_with_multicolor_shoes	ice_blue,denim_blue	casual	everyday_with_statement	explore	summer	daily,travel	{"loop":0.78,"ease":0.65,"iced":0.52,"neon":0.38}	短箱形T与高腰宽牛仔可复用，只有鞋高彩不代表NEON主衣结构	unknown	浅蓝短宽T、蓝宽腿牛仔裤，同蓝布肩包和彩色厚运动鞋。可作蓝色易穿基底的轻探索，不能靠换彩鞋虚增主轮廓种类。
