token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0899	ai_candidate	skirt	ivory_tee_pastel_handkerchief_long_skirt	bottom	1	ivory_pastel	ivory,pink,green	polished	everyday_with_statement	typical	spring,autumn	social,creative	{"flou":0.78,"melt":0.62,"ease":0.4,"bolt":0.32}	简单短袖承托不对称花纱长摆，流动裙摆是主视觉，不靠重复厚重装饰堆叠	unknown	奶白素短袖、粉绿花纱手帕式长裙、素白翻盖包与粉绿轻纱踝靴；主裙提供显著造型，场景保守限定社交创意，不宣称全天通勤耐用。
o0900	ai_candidate	pants	ornate_cape_shoulder_jacket_plain_shirt_tapered_pants	outer	2	ivory_blue_burgundy	ivory,blue,burgundy	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"bolt":0.74,"heir":0.55,"melt":0.44}	披肩式肩片、绒结及收腰外套叠普通衬衫形成复古混搭，裤装保持简洁	unknown	原图外套有实际灯笼袖，不是无袖斗篷；内搭蓝衬衫为普通袖无大褶量，素奶白锥裤与粉包削减焦点。记录两层，不承诺实际腰围和领口套入效果。
o0901	needs_review	pants	fitted_ornate_jacket_over_gathered_blouse_jeans	outer,top	2	ivory_blue_pastel	ivory,blue,pink	statement	unknown	experimental	spring,autumn	creative	{"bolt":0.6,"flou":0.49,"melt":0.5}	外套强收腰窄袖与内搭宽褶衫呈现不同松量，不能凭相近奶白蓝色视作合理叠穿	outer_inner_volume_unverified	原图内搭从领口到袖口都有明显宽松聚褶，外套下袖细窄；另有花纱长靴和包。需先验证袖量容纳，牛仔裤简单不能消除上身结构疑点。
o0902	needs_review	pants	plain_short_jacket_over_double_puff_top_wide_pants	top,outer	2	navy_ivory_blue	navy,ivory,blue,burgundy	statement	unknown	experimental	spring,autumn	creative	{"bolt":0.66,"heir":0.41}	戏剧双鼓袖本身明确，但普通短夹克并没有足够可见袖量证据承载它	outer_inner_volume_unverified	原图奶白内搭两段大泡袖及肩部酒红结体积突出，藏蓝夹克袖型普通；素蓝宽裤和乐福鞋可降装饰但不能解决内外袖量，保留待复核。
o0903	needs_review	pants	ornate_open_cape_sheer_tie_top_embroidered_pants	outer,top	2	ivory_pastel_burgundy	ivory,pink,green,burgundy	statement	unknown	experimental	spring,autumn	creative	{"bolt":0.63,"flou":0.55,"melt":0.56}	毛边刺绣斗篷和薄花纱系带罩衫有明显厚薄对照，但胸腹覆盖缺失先于人格判断	opaque_inner_unverified	原图g0032深开襟系带罩衫未见实体内衣；外层为前开斗篷，不把它假设成封闭内衬。奶白侧绣裤、素白包和酒红玛丽珍均不能补齐这一证据。
o0904	needs_review	pants	plain_bomber_sheer_flower_shirt_flower_panel_jeans	top,bottom	2	ivory_pastel_denim	ivory,pink,green,blue	statement	unknown	experimental	spring,autumn	creative	{"flou":0.77,"melt":0.54,"bolt":0.36}	花纱衣与牛仔外覆层的柔散轮廓偏FLOU，加入素夹克不自动完成覆盖及叠穿验证	opaque_inner_unverified	原图再次是g0359透叠花纱衬衫，拉链外套未明确闭合不能替代实体内搭；下装可见两条牛仔裤腿并非长裙，保留裤装结构及上衣覆盖疑点。
o0905	ai_candidate	pants	pink_plain_blazer_fitted_knit_ivory_embroidered_pants	bottom	2	pink_ivory	pink,ivory	polished	everyday_with_statement	explore	spring,autumn	social,commute	{"heir":0.65,"melt":0.61,"ease":0.55,"bolt":0.35}	素西装叠薄贴身针织、局部侧绣锥裤形成有节制的精致表达，非整套戏剧造型	unknown	灰粉无领单扣西装、同色圆领贴身针织、奶白侧绣锥裤、素粉包和灰褐踝靴；内搭无蓬袖，区别于窄外套包裹大袖量的疑点。
o0906	ai_candidate	dress	blue_belted_shirt_a_dress	dress	1	blue	blue	polished	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.72,"heir":0.6,"melt":0.54,"bolt":0.25}	普通衬衫领、系腰和A摆是主衣事实，装饰眼镜与玛丽珍只能提供局部变化	unknown	蓝色七分袖系腰衬衫裙、粉绿软包、奶白酒红装饰镜框及同系玛丽珍；主裙没有刺绣拼绒，不能因鞋和眼镜夸大BOLT适配。
o0907	ai_candidate	dress	burgundy_velvet_princess_full_gown_ornate_slingbacks	dress	1	burgundy_ivory	burgundy,ivory	formal	statement_not_daily	experimental	spring,autumn	formal,creative	{"bolt":0.92,"melt":0.54,"heir":0.35}	束腰、夸大绒袖和多层刺绣大裙摆是强戏剧证据，仅适合明确仪式或创意使用	unknown	原图酒红奶白长礼裙、粉绿轻纱软包、细金属圆镜与奶白酒红后空鞋；眼镜不是黑塑大框。鞋呼应裙装装饰，不能把此实验礼服用于日常补数量。
o0908	ai_candidate	dress	blue_long_sleeve_tied_shirt_dress	dress	1	blue	blue	polished	everyday_with_statement	explore	spring,autumn	social	{"ease":0.66,"heir":0.6,"melt":0.54,"bolt":0.28}	素蓝长衬衫裙的宽松系腰线是主结构，华丽包镜与轻纱鞋只改变配饰层	unknown	蓝长袖系腰衬衫裙、奶白酒红花结包及装饰镜框、粉绿轻纱后空鞋；主裙与同裙换鞋包版本不计新款式，保守记录社交场景。
o0909	ai_candidate	dress	pastel_corset_slip_asymmetric_short_dress	dress	1	pastel_pink_green	pink,green,ivory	statement	statement_not_daily	typical	spring,summer	social,creative	{"flou":0.83,"melt":0.72,"bolt":0.4}	细肩带胸褶、侧腰花与不对称轻层摆体现柔散浪漫，并非BOLT的厚重戏剧体积	unknown	原图胸腹及中央裙片可见实体覆层，薄纱主要在外摆；素白翻盖包、细金属圆镜和同系轻纱踝靴，保留候选，不承诺裙长或脚踝穿着体验。
o0910	ai_candidate	dress	pink_plain_short_sleeve_straight_slit_midi	dress	1	muted_pink	pink	polished	everyday_with_statement	explore	spring,summer	social	{"ease":0.7,"melt":0.58,"heir":0.53,"bolt":0.24}	素圆领短袖与直长开衩裙线是低装饰基础，眼镜与高跟鞋不能替代主衣人格证据	unknown	灰粉素直筒中长裙、素粉肩包、奶白酒红装饰镜框与结饰高跟鞋；轻探索在配饰层，主裙仍与其他同裙版本共享款式家族。
o0911	ai_candidate	dress	burgundy_princess_full_gown_pastel_ruffle_boots	dress	1	burgundy_ivory	burgundy,ivory	formal	statement_not_daily	experimental	spring,autumn	creative	{"bolt":0.89,"melt":0.58,"flou":0.37}	大绒袖、刺绣长裙与薄纱长靴属于舞台式实验，而不是宽泛日常浪漫	unknown	原图与o0907同主礼裙仅换长靴，不能计新轮廓；靴为薄纱装饰尖头跟款，不是冬季雪靴，未见明确结构冲突但仅保留创意候选，不保证长裙下靴筒效果。
o0912	ai_candidate	pants	deconstructed_layer_effect_shirt_charcoal_wide_pants	top	1	muted_charcoal_brown	charcoal,brown,gray_blue	statement	statement_not_daily	typical	spring,autumn	creative,social	{"void":0.82,"oops":0.71,"wabi":0.57,"film":0.27}	错层翻领、多重袖口与破边拼接是解构证据，灰褐旧感不能单独证明FILM时代剪裁	unknown	原图上衣为g0072多层视觉拼接衫而非g0573双开衫疑点款；炭灰素宽裤、拼布软包和做旧运动鞋，实际独立主衣只记录一层，不把多道袖口等同独立叠穿件数。
