token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0467	needs_review	dress	colorblock_corset_asymmetric_layered_gown	dress	1	cobalt_orange_lime_pink	cobalt,orange,lime,pink	formal	statement_not_daily	explore	spring,summer	creative	{"neon":0.86,"oops":0.72,"bolt":0.70}	高彩束腰多层长裙已足够强，灰丹宁花边包与灰粉拼鞋又增加不同材质焦点	multiple_focal_competition	原图橙杯蓝腰荧绿粉裙的细肩带长礼裙，配混料信使包、小碎片耳饰和灰粉拼高跟。建议简化包鞋，先验证单礼裙主导的主题版本；不是因亮色本身拒绝。
o0468	ai_candidate	dress	colorblock_bustier_denim_layered_long_dress	dress	1	cobalt_orange_lime_pink_denim	cobalt,orange,lime,pink,denim_blue	formal	statement_not_daily	typical	spring,summer	creative,social	{"neon":0.85,"oops":0.72,"bolt":0.65}	蓝杯丹宁腰前与高彩长层裙形成一个核心，包与主裙同色而素后空鞋和规则耳饰减少附加语汇	unknown	原图蓝色宽肩带拉链束腰长礼裙、同彩多袋包、蓝椭圆耳饰及棕素后空鞋。比o0467的灰粉拼鞋包版本更统一，保留明确主题表达，仍非日常轻探索。
o0469	ai_candidate	pants	plain_draped_dark_blouse_wide_trousers	top,bottom	1	charcoal_black	charcoal,black	casual	everyday	easy	autumn	daily,commute	{"mute":0.77,"loop":0.68,"void":0.40,"noir":0.29}	大面暗色软垂上衣和规整宽裤克制，非尖肩束腰或破坏层片，暗色不自动NOIR	unknown	黑灰长袖侧褶垂领上衣、黑宽裤、黑素肩包和棕灰长靴。鞋被宽裤覆盖的实际比例未知，但没有图像证据判结构冲突，不宣称腿型改善。
o0470	ai_candidate	pants	plain_light_shirt_dark_wide_trousers	top,bottom	1	ivory_black	ivory,black	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.76,"mute":0.72,"ease":0.56,"noir":0.20}	素白翻领宽衬衫与黑宽裤是经典明暗对比，装饰低，适配由线条而非目录人格决定	unknown	米白普通长衬衫、黑宽裤、黑素肩包和棕灰长靴。与o0469共下装鞋包，上衣不同但重复主裤须受同一限制。
o0471	ai_candidate	pants	plain_blue_shirt_dark_wide_trousers	top,bottom	1	ice_blue_black	ice_blue,black	casual	occasion_with_statement	explore	spring,autumn	commute,social	{"iced":0.70,"mute":0.64,"loop":0.62}	低彩蓝宽衬衫与暗宽裤规整，银高跟带一点精致感，不因发亮鞋就判整套实验	unknown	原图上衣是实体细纹宽蓝衬衫，不是透视收腰款；配黑宽裤、白素肩包和银尖头细高跟。保留穿着场景候选，不能把高跟算全天通勤舒适保证。
o0472	ai_candidate	pants	fitted_rib_henley_dark_wide_trousers	top,bottom	1	ice_blue_black	ice_blue,black	casual	occasion_with_statement	explore	spring,autumn	social,commute	{"iced":0.71,"melt":0.60,"mute":0.59,"loop":0.57}	贴身低领针织对比宽裤，和o0471宽衬衫有真实松紧变化，但同裤鞋包仍有家族重复	unknown	原图浅蓝小排扣圆领合体长袖针织、黑宽裤、白素包和银尖头高跟。主体不透明且不需要继承透视衬衫问题，未验证真人贴合。
o0473	ai_candidate	pants	plain_cream_tee_straight_light_jeans	top,bottom	1	ivory_denim_blue	ivory,denim_blue	casual	everyday	easy	spring,summer	daily,travel	{"loop":0.80,"ease":0.73,"mute":0.55}	素短T与直筒牛仔是低门槛经典休闲，装饰少、比例清楚，不为多样性虚构人格特征	unknown	奶白短袖T、浅蓝直宽牛仔、白素肩包和米白乐福。可作易穿候选，不把所有人都喜欢基础款当作已验证行为。
o0474	ai_candidate	pants	plain_blue_shirt_straight_light_jeans	top,bottom	1	ice_blue_denim_blue	ice_blue,denim_blue	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.76,"ease":0.70,"iced":0.57}	宽素蓝衬衫加直筒牛仔同色低彩，换成长袖层次有差异但与o0473共享牛仔主件	unknown	蓝灰翻领宽衬衫、浅蓝直宽牛仔、白素包和米白乐福。不同上衣不应掩盖同裤同鞋包重复，主色蓝系明确。
o0475	ai_candidate	pants	plain_white_shirt_light_cropped_wide_pants	top,bottom	1	ivory_taupe	ivory,taupe	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.75,"ease":0.68,"mute":0.60}	素翻领衬衫与浅色短宽裤以宽量和长度形成日常比例，小拼包只是局部材质点	unknown	米白素衬衫、灰米宽九分裤、灰绿小拼肩包和棕灰踝靴。裤靴连接实际露肤未知，图像没有支持硬判不可穿；不宣称所有身高合适。
o0476	ai_candidate	pants	fitted_light_knit_cropped_wide_pants	top,bottom	1	ivory_taupe	ivory,taupe	casual	everyday	easy	spring,autumn	daily,commute	{"mute":0.73,"loop":0.70,"melt":0.58}	贴身浅色针织收住短宽裤，和o0475宽衬衫呈松紧变化但非全新主裤家族	unknown	米白合体长袖针织、灰米九分宽裤、灰绿拼肩包和棕灰踝靴。同裤鞋包替换上衣，曝光编排仍需打散。
o0477	ai_candidate	pants	plain_sleeveless_blouse_layered_balloon_cargo	bottom	1	ivory_taupe_ice_blue	ivory,taupe	casual	occasion_with_statement	typical	spring,summer	social,creative	{"void":0.68,"edge":0.64,"wabi":0.54,"loop":0.40}	素无袖上衣与大工装层片裤一简一繁，版型变化而非颜色变化提供主要区分	unknown	原图下装明确两条收口裤腿，为米白灰褐斜片气球工装裤，不是长裙。搭米白小褶领无袖衫、蓝素信使包和蓝乐福，保留主题轻表达但非经典基础。
o0478	ai_candidate	pants	subtle_botanical_shirt_layered_balloon_cargo	bottom	1	ice_blue_ivory_taupe	ice_blue,ivory,taupe	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"void":0.65,"wabi":0.61,"edge":0.55,"ease":0.47}	细条小植物衬衫装饰很轻，与层片宽工装裤并非同强度主视觉，裤仍是中心	unknown	原图浅蓝小立领细条植物长袖、米白灰褐斜片气球裤、蓝素包和蓝乐福。不是全素上衣，也不是大花鼓袖；与o0477共享同裤须参与重复限制。
o0479	ai_candidate	pants	light_botanical_shirt_plain_blue_trousers	top,bottom	1	ivory_ice_blue_sage	ivory,ice_blue	casual	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.70,"melt":0.58,"loop":0.55,"jade":0.39}	浅植物图案与素浅蓝裤构成温和自然感，没有明显偏襟盘扣，不仅凭植物纹判JADE	unknown	米白植物花枝翻领衬衫、浅蓝素直裤、灰绿托特和米白后空低鞋。主衣是低彩浅色，小红花只是点缀；不虚构暖冷肤色适配。
o0480	needs_review	pants	sheer_fitted_blue_shirt_plain_blue_trousers	top,bottom	1	ice_blue	ice_blue	casual	unknown	typical	spring,summer	social	{"iced":0.75,"melt":0.52,"loop":0.35}	透明光泽收腰衬衫确有冷感线条，但身体覆盖条件没有因配素裤而补齐	opaque_inner_unverified	原图浅蓝收腰透视长衬衫、浅蓝素直裤、灰绿托特和米白后空低鞋。与o0471实体宽衬衫不同，延续单品g0354的内搭待核，补明确不透明内层后再评。
