token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0803	ai_candidate	skirt	blue_fitted_short_tee_navy_inverted_pleat_a_skirt	top,bottom	1	blue_navy	blue,navy	casual	everyday	easy	spring,summer	daily	{"ease":0.78,"mute":0.61,"heir":0.49,"neon":0.16}	贴体短T配倒褶中裙偏简单日常，换T松量不改变同主裙家族和低彩特征	unknown	浅蓝合体短袖、藏蓝倒褶A中裙、蓝半月包与蓝玛丽珍；沿用o0802同一g0192半裙，不误计为裤装覆盖。
o0804	ai_candidate	skirt	blue_fitted_tank_charcoal_short_pleated_skirt	top,bottom	1	blue_charcoal	blue,charcoal	casual	everyday	easy	summer	daily,social	{"ease":0.76,"mute":0.61,"neon":0.18,"edge":0.20}	素无袖与短褶裙清爽轻装，颜色和结构都不具有霓虹实验强度	unknown	浅蓝贴体圆领无袖、炭灰规整褶短裙、灰素托特及蓝乐福鞋；不从同名配方自动生成NEON理由。
o0805	ai_candidate	skirt	ivory_blue_botanical_shirt_charcoal_short_pleated_skirt	top,bottom	1	ivory_blue_charcoal	ivory,blue,charcoal	polished	everyday_with_statement	typical	spring,autumn	daily,social	{"film":0.65,"ease":0.65,"mute":0.46,"neon":0.20}	低彩枝叶和规整短褶裙更接近轻复古衬衫组合，而不是高彩拼接	unknown	奶白蓝枝叶普通衬衫、炭灰褶短裙、灰托特和蓝乐福鞋；与o0804主要差异是领袖和花样，不虚增主裙变化。
o0806	ai_candidate	skirt	blue_plain_sleeveless_collar_charcoal_short_a_skirt	top,bottom	1	blue_charcoal	blue,charcoal	casual	everyday_with_statement	explore	summer	daily,social	{"ease":0.73,"mute":0.55,"oops":0.34,"neon":0.23}	素翻领无袖与平整A短裙给解构小包留出空间，主衣依然克制	unknown	浅蓝无袖普通领、炭灰素A短裙、灰蓝酸绿拼包与白运动底乐福鞋；裙不是o0804密褶款，鞋也不是常规跑鞋。
o0807	ai_candidate	skirt	blue_plain_bandcollar_shirt_charcoal_short_a_skirt	top,bottom	1	blue_charcoal	blue,charcoal	polished	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.74,"mute":0.60,"oops":0.31,"neon":0.23}	素小立领长衫和短A裙是轻简比例，解构包只作局部探索，立领本身不能证明中式人格	unknown	蓝素小立领长袖、炭灰A短裙、酸绿灰蓝拼包与白运动底乐福鞋；与无袖版共用下装配件，按同主裙抑制。
o0808	ai_candidate	skirt	vivid_asymmetric_fitted_top_matching_short_panel_skirt	top,bottom	1	coordinated_vivid_blocks	blue,pink,orange,green	statement	statement_not_daily	experimental	spring,summer	social,creative	{"neon":0.91,"oops":0.68,"edge":0.51}	高彩几何块、同质亮面和错层在上下与包连续重复，黑粉鞋压住末端，是有统一主题的实验套装	unknown	原图蓝粉绿橙不对称短上衣、同色块短片裙、同系列小包与黑粉厚底鞋；胸身有实体覆片。复杂不等于一律排除，但不进入默认日常。
o0809	suggested_exclude	skirt	black_pink_corset_knit_mixed_panel_mini_vivid_bag	top,bottom	1	black_denim_pink_acid_accents	black,denim_blue,pink,green	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.80,"edge":0.73,"neon":0.45}	黑粉束身针织、灰蓝格花酸绿短裙、全谱高彩包和粉黑后空鞋分别叠语汇，主衣没有安静面	multiple_focal_overload	原图黑密实胸身配透钟袖短针织、错片褶花短裙、蓝粉橙绿小包与粉黑拼鞋；胸部密针不因透袖判无内层，问题在整套主次过载。
o0810	ai_candidate	skirt	vivid_fitted_sleeveless_top_matching_asymmetric_long_skirt	top,bottom	1	coordinated_vivid_blocks	blue,pink,orange,green	statement	statement_not_daily	experimental	spring,summer	social,creative	{"neon":0.90,"oops":0.68,"edge":0.53}	亮面蓝粉橙绿在贴体上衣与斜长片裙连续，灰蓝包收敛饱和度，黑靴落稳主色	unknown	原图密实胸身的高彩无袖短衫、同系列长短不对称片裙、灰蓝酸绿拼包及黑粉踝靴；强结构为创意候选，不能承诺日常可穿或裙开口覆盖范围。
o0811	suggested_exclude	pants	vivid_puff_jacket_mixed_lace_peplum_vivid_cargo_pants	outer,top,bottom	2	vivid_blocks_charcoal_lace	blue,pink,orange,green,charcoal	statement	statement_not_daily	experimental	spring,autumn	creative	{"neon":0.79,"oops":0.80,"edge":0.60}	高彩外套裤已有套装主题，中间再加入灰条纹蕾丝花褶上衣与粉黑链包，形成竞争叙事	multiple_focal_overload	原图高彩泡袖短夹克、无袖不对称灰丹宁蕾丝上衣、高彩阔工装裤、黑粉包及素灰褐鞋；内衫实际无袖，不虚构袖量问题，建议改素内衫和弱配件。
o0812	ai_candidate	pants	ivory_bomber_blue_plain_tee_muted_patch_wide_pants	bottom,outer,top	2	ivory_blue_charcoal_blush	ivory,blue,charcoal,blush	statement	statement_not_daily	typical	spring,autumn	social,creative	{"oops":0.75,"edge":0.64,"void":0.62,"neon":0.26}	素外套与素短T让错片长裤成为主角，拼包沿用灰蓝局部点酸绿，构成受控解构	unknown	原图奶白宽拉链夹克、蓝口袋T、灰蓝粉白蕾丝拼直宽裤、灰蓝绿拼包与黑普通踝靴；低彩主衣不算NEON强色验证，也不因拼裤就机械排除。
o0813	needs_review	pants	blue_plain_longcoat_tee_black_pink_panel_pants_rainbow_shoes	bottom,outer,top	2	blue_black_pink	blue,black,pink	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"edge":0.71,"oops":0.54,"neon":0.36}	素长外套能中和部分繁度，但黑粉纱片链扣裤与全谱厚底鞋仍各自拉主视觉	multiple_focal_competition	原图蓝长圆领外套、蓝素T、黑皮感粉纱长裤、藏蓝桶包及高彩运动底玛丽珍；建议换单色鞋，不把长外壳自动视为所有冲突已消失。
o0814	suggested_exclude	pants	vivid_longcoat_puff_top_mixed_lace_pants_asymmetric_boots	outer,top,bottom	2	vivid_blocks_charcoal_pink	blue,pink,green,orange,charcoal	statement	statement_not_daily	experimental	spring,autumn	creative	{"neon":0.81,"oops":0.80,"edge":0.66}	高彩长片外套与巨泡袖内衫已很强，再叠灰粉银蕾丝裤、链包和异形鞋，没有明确次要区域	multiple_focal_overload,outer_inner_volume_unverified,paired_heel_balance_unverified	原图外套上臂段并非与内衫同等巨量，袖中空间未知；裤有两腿，g0080鞋底风险仍在。当前整套建议退出验证候选，不靠同色或人格同名放行。
o0815	needs_review	pants	fitted_biker_puff_corset_shirt_blue_plain_wide_pants	outer,top,bottom	2	black_pink_blue	black,pink,blue	statement	statement_not_daily	typical	spring,autumn	social,creative	{"edge":0.78,"oops":0.42,"neon":0.23}	粉黑束身和机车外套主题相近、素裤鞋包已减负，但窄袖皮壳不等于能容纳泡袖内衫	outer_inner_volume_unverified	原图合体黑短机车皮衣、粉黑泡袖翻领束身衫、浅蓝宽裤、灰素手袋及蓝玛丽珍；胸身有皮感丹宁覆片，优先核查袖部叠穿而非再塞配饰。
o0816	needs_review	pants	charcoal_boxcoat_giant_puff_vivid_top_blue_gray_pants	outer,top,bottom	2	charcoal_blue_gray_vivid_accents	charcoal,blue_gray,blue,pink,orange,green	statement	statement_not_daily	typical	spring,autumn	social,creative	{"neon":0.67,"oops":0.53,"ease":0.37}	素炭外套和灰蓝裤能框住高彩内衫，但极大气球袖仍需核实外袖容量，宽外形不等于必然合身	outer_inner_volume_unverified	原图宽翻领短外套、蓝粉橙绿巨泡袖高领短衫、灰蓝直裤、蓝素包与蓝乐福鞋；本套是层次可用性待核，不沿用多焦点过载结论。
