token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0299	ai_candidate	pants	subtle_pattern_shirt_patch_wide_jeans	bottom	1	ivory_washed_blue_brown	ivory,washed_blue,brown	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"film":0.76,"wabi":0.64,"loop":0.49,"ease":0.46}	细纹素形衬衫与大面旧丹宁拼裤有明确重心，旧色不等于全身破坏	unknown	乳白灰细纹长袖衬衫配棕蓝橄榄拼宽牛仔，素黑半月包和灰破片运动鞋。裤为主，衣形基础，适合复古日常表达。
o0300	ai_candidate	pants	layered_patch_shirt_plain_wide_trousers	top	1	charcoal_taupe_washed_blue	charcoal,taupe,washed_blue	casual	everyday_with_statement	typical	spring,autumn	social,creative	{"void":0.81,"film":0.63,"wabi":0.61,"ease":0.38}	多层异长门襟与落肩袖在上衣集中，素直宽裤和素配件提供锚点	unknown	原图灰蓝棕错位翻领钮扣上衣有多段袖与不齐摆，不是拉链外套；配素褐宽裤、黑抽绳包和灰基础运动鞋。层次集中上身，可留典型VOID候选。
o0301	ai_candidate	pants	plain_gathered_neck_blouse_wide_trousers	top,bottom	1	charcoal_navy_brown	charcoal,navy	casual	everyday	easy	spring,autumn	daily,commute	{"mute":0.75,"ease":0.72,"loop":0.67,"wabi":0.33}	素小褶领与软长宽裤安静，颜色灰褐不意味着不齐剪裁或WABI材质证据	unknown	炭灰小立领褶长袖上衣、藏蓝宽裤，棕软包与灰棕长靴。主服装无明显拼布破边，可作低彩易穿层次。
o0302	ai_candidate	pants	plain_fitted_top_layered_wide_jeans	bottom	1	taupe_washed_blue_gray	taupe,washed_blue,gray	casual	everyday_with_statement	typical	spring,autumn	social,creative	{"void":0.74,"film":0.70,"wabi":0.63,"loop":0.42}	素贴身长袖压住侧层大牛仔量，裤为单个主要表达点	unknown	褐灰贴身圆领长袖、洗蓝灰侧片多层宽裤，旧料层包和米灰运动鞋。相比上下都宽破片的o0298更有一收一放，保留典型表达。
o0303	ai_candidate	pants	plain_soft_blouse_plain_wide_pants	top,bottom	1	ivory_charcoal_brown	ivory,charcoal	casual	everyday_with_statement	easy	spring,autumn	daily,travel	{"ease":0.76,"loop":0.65,"mute":0.63,"film":0.44}	素软衬衫和直宽裤是舒适基础，复古层包与靴不改变主衣的安静轮廓	unknown	奶油小V褶领长袖、炭灰素宽裤，旧料拼包和棕系带中靴。只把复古元素视为配件贡献，不凭包认定全套FILM。
o0304	ai_candidate	pants	plain_washed_shirt_raw_layered_wide_pants	bottom	1	washed_blue_charcoal_brown	washed_blue,charcoal,brown	casual	statement_not_daily	typical	spring,autumn	social,creative	{"void":0.77,"film":0.67,"wabi":0.61}	规整洗蓝衬衫托住毛边大裤，破坏层次集中下身，强于普通EASE	unknown	洗蓝钮扣衬衫、灰褐侧片毛边宽裤，棕蓝翻盖包和灰旧片运动鞋。主裤有大体积，留社交创意候选，不默认工作场景。
o0305	ai_candidate	pants	plain_boxy_knit_patch_wide_jeans	bottom	1	navy_washed_blue_brown	navy,washed_blue,brown	casual	everyday_with_statement	typical	autumn	daily,travel	{"film":0.76,"loop":0.59,"wabi":0.56,"ease":0.50}	素箱形针织与大面旧丹宁拼裤简繁互补，复古来自材料块面而非只有棕色	unknown	藏蓝圆领箱形长袖针织、棕蓝拼宽牛仔，素黑半月包和棕蓝旧色运动鞋。适合秋季复古日常，不作严寒保暖承诺。
o0306	ai_candidate	pants	patch_puff_corset_plain_wide_trousers	top	1	washed_blue_brown_taupe	washed_blue,brown,taupe	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"film":0.78,"wabi":0.55,"void":0.47,"bolt":0.33}	复古束腰与拼袖短上衣主导，素宽裤让腰线清楚，非全套松垮层片	unknown	棕蓝拼料鼓袖束腰短上衣配素褐宽裤，黑抽绳桶包和灰旧片运动鞋。主次可读，适合复古表达，不当所有自然色用户的基础推荐。
o0307	needs_review	skirt	patch_swing_blouse_raw_layered_midi_skirt	top,skirt	1	brown_taupe_washed_blue	brown,taupe,washed_blue	casual	statement_not_daily	explore	autumn	creative	{"wabi":0.75,"void":0.72,"film":0.64,"ease":0.25}	粗织旧面和层次一致，但上下包鞋全部毛边拼接，缺少安静区域	multiple_focal_competition	原图宽拼布鼓袖层摆上衣、毛边褶片中长裙、层片包和破片运动鞋。没有强色冲突仍会显得过密，建议换素上衣或素裙，并简化包鞋。
o0308	ai_candidate	skirt	draped_patch_top_plain_straight_midi	top	1	charcoal_taupe_brown	charcoal,taupe,brown	casual	everyday_with_statement	typical	spring,autumn	social,creative	{"void":0.76,"wabi":0.64,"film":0.55}	错位上衣与平整直裙一繁一素，比同上衣配大层裤的o0298更有主次	unknown	灰褐破边垂领层片上衣配素褐直中长裙，棕蓝翻盖包与旧色运动鞋。长H裙给上身层次锚点，保留表达但不宣称实际合身。
o0309	ai_candidate	skirt	subtle_pattern_shirt_soft_tiered_midi	top,skirt	1	ivory_taupe_gray	ivory,taupe	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.74,"film":0.60,"wabi":0.54,"loop":0.51}	细纹素形衬衫和柔软两层裙温和，层次数少且无毛边大拼贴，适合日常	unknown	乳白灰细纹衬衫、褐色两层软A裙，黑半月包与灰基础运动鞋。自然色不直接判VOID，整体低装饰可易穿。
o0310	ai_candidate	skirt	patch_hoodie_plain_tiered_long_skirt	outer,skirt	1	charcoal_taupe_washed_blue	charcoal	casual	everyday_with_statement	typical	autumn	daily,social	{"void":0.64,"ease":0.61,"loop":0.54,"wabi":0.45}	软连帽上衣局部旧料和素长层裙形成休闲宽量，没有全身同强度破坏	unknown	灰旧料拼连帽宽上衣、炭灰三层长裙，黑抽绳包和灰棕长靴。主色克制，层裙为柔软量感，秋季候选不承诺天气适配。
o0311	ai_candidate	skirt	plain_gathered_blouse_short_pleated_skirt	top,skirt	1	charcoal_brown	charcoal	casual	everyday	easy	spring,autumn	daily,commute	{"mute":0.72,"loop":0.70,"heir":0.62,"ease":0.56}	小褶领长袖与短规则百褶简洁，暗灰主衣仍可呈学院比例，不因深色自动NOIR	unknown	炭灰柔软小立领衬衫配炭灰短百褶裙、棕软包和米灰运动鞋。上柔下规整，适合低彩易穿候选。
o0312	ai_candidate	skirt	fitted_patch_long_top_retro_panel_long_skirt	top,skirt	1	charcoal_washed_blue_brown	charcoal,washed_blue,brown	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"film":0.75,"void":0.65,"wabi":0.60}	贴身错位上衣与大块拼接直长裙在松量上平衡，层包为次焦点而非全身大毛边	unknown	黑灰棕紧身拼长袖配棕蓝旧料大面拼长裙，灰蓝软层包与棕旧色运动鞋。主要是材料块面变化，区别于o0307四件多层毛边过密。
