token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0276	ai_candidate	pants	small_texture_shirt_straight_jeans	top,bottom	1	dusty_pink_washed_blue_burgundy	dusty_pink,washed_blue	casual	everyday	easy	spring,autumn	daily,commute,social	{"loop":0.75,"melt":0.63,"film":0.61,"heir":0.57}	浅纹理衬衫和直牛仔为基础比例，粉色柔和不等于泡袖甜美结构	unknown	灰粉细纹翻领长袖衬衫、浅洗蓝直牛仔，素粉肩包和酒红玛丽珍。小纹理未判定具体图案，作为低装饰日常候选。
o0277	ai_candidate	pants	bow_puff_corset_soft_wide_pants	top	1	ivory_burgundy_ice_blue	ivory,ice_blue,burgundy	dressy	occasion_with_statement	typical	spring,autumn	social,creative	{"bolt":0.74,"melt":0.55,"heir":0.46}	双段泡袖与束腰是戏剧主件，素软裤和素靴降体积，但不变成普通HEIR日常	unknown	奶油酒红大蝴蝶结双泡袖上衣、浅蓝宽软裤，粉绿花包和灰棕踝靴。主衣有重心，保留社交表达，配件不作正式着装保证。
o0278	needs_review	skirt	ornate_puff_blouse_long_bow_a_skirt	top,skirt	1	ivory_burgundy_dark_green	ivory,burgundy	dressy	statement_not_daily	explore	spring,autumn	social,creative	{"bolt":0.83,"heir":0.45,"melt":0.35}	礼仪束腰巨袖、层摆及宝石包同方向，适用场景明显非日常；普通灰乐福的混搭意图未明确	occasion_cohesion_unverified	原图奶油酒红领结深绿腰片上衣配奶油长A裙酒红插片双蝴蝶结、同礼仪包和灰乐福。比舞会巨摆体积轻，先标复核而非一概排除，建议统一场合鞋或降低主衣强度。
o0279	needs_review	skirt	floral_sheer_flowing_top_plain_a_midi	top	1	pale_pink_sage_ivory	pale_pink,sage,ivory	casual	occasion_with_statement	typical	spring,summer	social	{"flou":0.73,"melt":0.57,"loop":0.39}	素A裙减少层次竞争，但透薄上衣仍需确认内层，替换下装不能修复身体覆盖	opaque_inner_unverified	粉绿薄花片宽衫配乳白素A中长裙，乳白翻盖包和酒红玛丽珍。相比o0269下装更安静，但上衣审核疑点相同，仍不自动放行。
o0280	ai_candidate	skirt	plain_tank_simple_a_midi	top,skirt	1	navy_taupe_with_pastel_bag	navy,taupe	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"ease":0.70,"loop":0.69,"melt":0.48,"flou":0.32}	素背心与灰褐短中A裙比例自然，花包仅局部柔化，不反推整套花纱人格	unknown	藏蓝圆领背心配灰褐素A裙，粉绿花纱包和灰棕长靴。主体低彩且装饰低，保留日常候选，未保证具体温度舒适。
o0281	ai_candidate	skirt	plain_short_tee_straight_midi_skirt	top,skirt	1	ivory_blue_gray	ivory,blue_gray	casual	everyday	easy	spring,autumn	daily,commute,travel	{"loop":0.78,"mute":0.68,"iced":0.63,"ease":0.61}	短素T和长直裙构成清晰H线，配件不争主衣，是可穿的低表达款	unknown	乳白短袖素T、灰蓝直中长裙，粉肩包和灰棕踝靴。与A裙版本是实际轮廓变化，可用于品类内多样性，不靠改标题判断。
o0282	suggested_exclude	skirt	sheer_open_cover_plain_tiered_long_skirt	outer,skirt	1	pale_pink_sage_ice_blue	pale_pink,sage,ice_blue	dressy	occasion_with_statement	typical	spring,summer	social	{"flou":0.76,"melt":0.57,"bolt":0.36}	软花罩层和蓝长裙有FLOU方向，但深V敞口罩衫不是不透上衣，缺基本内搭	missing_opaque_inner	原图清楚显示深V单系带透明花罩衫直接配蓝层片长裙、花纱包和酒红宝石鞋，无实体打底。先补内搭重新审，不能用长裙覆盖完整代替上身完整。
o0283	needs_review	skirt	fitted_sheer_bell_top_floral_long_a_skirt	top,skirt	1	pale_pink_sage_ivory_burgundy	pale_pink,sage,ivory	dressy	occasion_with_statement	explore	spring,autumn	social,creative	{"flou":0.78,"melt":0.57,"bolt":0.42}	薄花长袖与长软花裙语言相近，酒红包较重；首要仍是胸身无明确不透层	opaque_inner_unverified,accessory_language_competition	原图贴身薄喇叭袖斜花边上衣配粉绿花斜裹长裙、奶油酒红厚装饰包和浅花跟鞋。同花色不能消除上衣透视疑点；建议素轻包再核。
o0284	ai_candidate	skirt	plain_loose_shirt_flowing_asymmetric_long_skirt	skirt	1	ice_blue_pink_sage_ivory	ice_blue,pale_pink,sage	dressy	occasion_with_statement	typical	spring,autumn	social,creative	{"flou":0.81,"melt":0.59,"loop":0.46}	素宽衬衫中和长纱片裙，主视觉清楚，浅花靴接续柔软方向而非新增强色块	unknown	浅蓝长袖宽衬衫、粉绿不齐长层纱裙，素乳白翻盖包与浅花饰短靴。保留社交表达，但搭配宽量的实际腰线需用户试穿判断。
o0285	needs_review	pants	ornate_capelet_coat_puff_blouse_tapered_pants	outer,top	2	ivory_blue_gray_burgundy	ivory,blue_gray,burgundy	dressy	occasion_with_statement	typical	autumn	social,creative	{"bolt":0.70,"flou":0.51,"heir":0.45}	礼仪外套与素锥裤可有主次，但内外两层鼓袖和收袖口的叠放未确认	outer_inner_volume_unverified	原尺寸刺绣斗篷肩束腰外套内配灰蓝褶领长泡袖衫，乳白锥裤、粉素包和酒红花跟鞋。问题在入袖量而不是蓝色与乳白是否好看，需换窄袖内搭或验证空间。
o0286	ai_candidate	pants	ornate_short_jacket_fitted_top_straight_jeans	outer	2	ivory_burgundy_dusty_pink_washed_blue	ivory,dusty_pink,washed_blue	dressy	occasion_with_statement	typical	spring,autumn	social,creative	{"bolt":0.65,"melt":0.60,"heir":0.48,"loop":0.38}	素贴身内搭与直牛仔减少礼仪短外套的竞争，比鼓袖内叠版本更有留白	unknown	奶油酒红绣饰短外套配素粉贴身长袖、浅洗蓝直牛仔，花纱包和浅花长靴。主体单件外套主导，保留社交，不当作基础通勤。
o0287	ai_candidate	pants	plain_short_jacket_textured_shirt_soft_wide_pants	top,bottom	2	navy_dusty_pink_ice_blue	navy,dusty_pink,ice_blue	casual	everyday_with_statement	explore	spring,autumn	daily,social	{"loop":0.68,"melt":0.60,"heir":0.57,"bolt":0.29}	素短外套、细纹衬衫和宽裤是易穿层次，礼仪包只能算一处配件探索	unknown	藏蓝短翻领夹克、灰粉细纹长袖衬衫、浅蓝软宽裤，奶油酒红包和灰乐福。主衣不夸张，包的高装饰不应提升成套BOLT分。
o0288	needs_review	pants	ornate_cape_coat_sheer_puff_shirt_tapered_pants	outer,top	2	ivory_pale_pink_sage_burgundy	ivory,pale_pink,sage	dressy	occasion_with_statement	explore	autumn	social,creative	{"bolt":0.70,"flou":0.58,"melt":0.48}	厚毛边礼仪罩外套与薄花鼓袖共享柔美但并非已验证叠穿，内衫覆盖也未确认	opaque_inner_unverified,outer_inner_volume_unverified	原图奶油酒红毛边刺绣外套内为透明粉绿长鼓袖花衬衫，乳白金侧饰锥裤、素乳白包和酒红玛丽珍。罩外套不能自动提供内衫胸前遮盖；先补实体内层并核袖量。
