token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0011	ai_candidate	skirt	straight_shirt_pencil_midi	skirt	1	muted_blue_taupe_dark_accents	steel_blue,taupe	smart_casual	everyday_with_statement	typical	spring,autumn	commute,social	{"mute":0.72,"heir":0.76,"iced":0.69,"loop":0.74}	HEIR：经典衬衫与直裙；ICED：窄长比例；尖细跟不代表轻松日常	unknown	灰蓝领衫配灰褐开衩直裙、尖头黑及膝细跟靴和酒红硬包，正式度比白运动鞋方案高，宜通勤社交而非运动旅行。
o0012	ai_candidate	skirt	plain_short_top_tiered_a_skirt	skirt	1	tonal_cream_dark_accessories	cream,ivory	casual	everyday	easy	summer	daily	{"melt":0.74,"ease":0.73,"mute":0.63,"loop":0.68}	MELT：柔软 A 摆与圆领；EASE：简单轻装；MUTE：层层裙褶削弱直线特征	unknown	奶油白 T 配米白分层 A 裙，黑平底玛丽珍与软包收重心，柔和且没有蝴蝶结或珠饰连续堆叠。
o0013	ai_candidate	skirt	classic_shirt_draped_wrap_midi	skirt	1	tonal_ivory_dark_accents	white,ivory	smart_casual	everyday	easy	spring,autumn	daily,commute	{"mute":0.81,"iced":0.78,"loop":0.74}	ICED：缎面窄长斜褶；MUTE：经典衬衫压低装饰；不是普通百褶 A 裙轮廓	unknown	白经典衬衫、米白缎感斜裹裙、灰褐粗跟短靴和深色软包。变化由斜褶与光泽提供，包帽不是主风格证据。
o0014	ai_candidate	skirt	sleeveless_top_pleated_a_midi	skirt	1	cream_navy_contrast	cream,navy	smart_casual	everyday	easy	spring,autumn	daily,social	{"heir":0.75,"melt":0.72,"mute":0.65,"loop":0.69}	HEIR：规整藏蓝百褶；MELT：柔肩与 A 摆；MUTE：有规律褶裥但不典型直筒	unknown	米白无袖小褶领上装配藏蓝宽百褶裙，黑短肩包与灰褐长靴。重复色克制，但不把无袖加长靴当严冬保暖。
o0015	ai_candidate	skirt	loose_floral_shirt_a_midi	top,skirt	1	muted_blue_ivory	ivory,ice_blue	smart_casual	everyday	easy	spring,autumn	daily,social	{"flou":0.74,"ease":0.72,"iced":0.68,"mute":0.58}	FLOU：低对比花卉与轻 A 摆；EASE：松软日常；MUTE：主上装有明确花纹	unknown	米白灰蓝小花衬衫配素冰蓝 A 裙，米白乐福和白软包让花纹保持单焦点；比礼服式浪漫更可日常。
o0016	ai_candidate	skirt	fitted_knit_straight_midi	top,skirt	1	tonal_dark	black,charcoal	smart_casual	everyday	easy	spring,autumn	daily,commute	{"mute":0.86,"noir":0.63,"loop":0.70}	MUTE：圆领针织和直裙窄长低饰；NOIR：缺强肩与皮革锐线，不能因黑色高判	unknown	黑圆领针织配炭灰直裙、低跟乐福和黑月牙包，日常完成度高，黑色占主服装而非只在鞋包。
o0017	needs_review	skirt	fitted_asymmetric_top_ruched_maxi	top,skirt	1	muted_ivory_blue	ivory,gray,ice_blue	social_statement	statement_not_daily	typical	spring,autumn	social,creative	{"iced":0.78,"loop":0.58,"mute":0.34}	ICED：斜线收净与轻透裙；MUTE：上下、鞋包都带褶皱装饰，克制特征不足	multiple_focal_items_for_daily	原尺寸复核：灰白斜肩绑结上衣、冰蓝侧抽褶长裙、褶纱包及绑带金属尖头靴都有焦点。母题有斜褶呼应，不能称随机，但默认日常应先减去一至两处复杂配件。
o0018	ai_candidate	skirt	fitted_ruched_tank_flared_midi	top,skirt	1	muted_blue_green	ice_blue,sage	smart_casual	everyday_with_statement	typical	summer	social,daily	{"iced":0.80,"flou":0.76,"mute":0.47}	ICED：贴身冰蓝抽褶与轻冷光；FLOU：流动 A 摆；MUTE：修饰密度与软 A 型不属典型	unknown	冰蓝抽褶背心配素鼠尾草 A 裙，淡蓝软包和花饰后空鞋。裙身简单平衡褶皱上衣，适合暖季轻社交。
o0019	ai_candidate	pants	structured_outer_polo_wide_bottom	outer,bottom	2	navy_charcoal_tonal_dark	navy,charcoal	smart_casual	everyday_with_statement	typical	autumn	commute,social	{"heir":0.78,"mute":0.70,"noir":0.66,"loop":0.74}	HEIR：Polo 与西装经典叠穿；NOIR：尖角包与靴只是辅因；MUTE：五金靴略抢眼	unknown	黑灰无领西装叠藏蓝白滚边 Polo、灰宽裤，尖角黑包与黑白拼接靴。衣物层级合理，但鞋的表达比普通乐福更强。
o0020	needs_review	pants	straight_outer_ruched_top_wrap_wide_bottom	top,bottom	2	muted_blue_sage_dark_anchors	charcoal,ice_blue,sage,ivory	social_statement	statement_not_daily	explore	spring,autumn	creative,social	{"jade":0.66,"loop":0.59,"iced":0.59,"mute":0.32}	JADE：交叠提花宽裤与红系带；ICED：抽褶背心；MUTE：多语汇并存，缺乏简洁主线	competing_style_languages	原尺寸复核确认下装为两条裤管的裹片宽裤，不是长裙。直西装、冰蓝抽褶、东方提花红穗、机车袋扣与酒红细跟同时存在；有重复酒红但主次不足，需重组后再进默认池。
o0021	needs_review	pants	soft_cardigan_wrap_vest_modular_bottom	top,bottom	2	neutral_with_botanical_focus	ivory,black,stone_gray	smart_casual	statement_not_daily	explore	spring,autumn	creative	{"jade":0.67,"loop":0.61,"wabi":0.56,"mute":0.29}	JADE：交领花卉上衣；LOOP：模块裤；WABI：自然色但非充分手作依据；MUTE：花卉与多层袋片冲突	competing_focal_top_and_bottom	原尺寸复核：素开衫叠大花斜襟背心和多片灰宽裤，鞋包相对简单。主要冲突在花卉交领与解构工装同时抢主视觉；可先保留其中一件标志款重搭。
o0022	ai_candidate	pants	boxy_blazer_shirt_wide_jeans	outer,bottom	2	neutral_with_dark_denim	gray_taupe,charcoal,denim_blue	smart_casual	everyday	typical	autumn	daily,commute	{"loop":0.86,"mute":0.80,"film":0.61}	LOOP：整洁西装与丹宁可重复组合；MUTE：低装饰叠穿；FILM：丹宁不足以单独证明复古年代	unknown	米灰西装、炭灰衬衫、深宽牛仔与灰黑软长靴，黑托特稳定重心。轮廓有序，未堆叠解构衣片。
o0023	needs_review	pants	short_jacket_sheer_shirt_barrel_jeans	outer,bottom	2	tonal_blue_dark_accessories	ice_blue,denim_blue	casual	requires_inner_layer_check	typical	spring,autumn	daily	{"iced":0.85,"loop":0.82,"mute":0.71}	ICED：轻透衬衫与清爽短夹克；LOOP：短长和弧裤比例；待确认透明胸身的内层	missing_opaque_inner_layer_spec	原尺寸复核看到衬衫袖肩明显透明，胸身叠片是否足够遮蔽无法由贴图证明；夹克可遮挡但敞开穿着仍不确定。必须明确内搭后才放行，不伪造已覆盖的身体信息。
o0024	ai_candidate	pants	long_trench_wrap_shirt_straight_pants	outer,top	2	light_neutral_blue	ivory,white,gray,ice_blue	smart_casual	everyday_with_statement	typical	spring,autumn	commute,social	{"loop":0.85,"jade":0.64,"mute":0.60}	LOOP：白衬衫单灰裹片与风衣模块；JADE：交叠有但缺东方领型；MUTE：腰部双系带有较多变化	unknown	米白长风衣、白灰腰结衬衫与素冰蓝直裤，酒棕骑士靴和小手提包。建议风衣敞穿以保留单一腰线，不声称紧扣双层腰结仍平整。
