token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0875	needs_review	pants	sheer_pastel_tie_blouse_plain_blue_wide_pants	top,bottom	1	pastel_blue	blush,sage,ivory,blue	statement	statement_not_daily	typical	spring,autumn	social,creative	{"flou":0.77,"melt":0.62,"bolt":0.25}	粉绿花片与轻长尾提供柔浮证据，但与另一件有奶白胸芯的上衣不同，不能默认内层已具备	opaque_inner_unverified	原图g0567薄纱领结衫、浅蓝素宽裤、粉素包与灰褐长靴；胸腹独立覆层未确认，换素裤和包不解除同件上衣的待核状态。
o0876	ai_candidate	pants	navy_plain_tank_ivory_gold_side_embellished_tapered_pants	bottom,top	1	navy_ivory	navy,ivory	polished	everyday_with_statement	explore	spring,summer	social	{"heir":0.65,"bolt":0.60,"ease":0.53,"melt":0.48}	素深色无袖中和奶白侧金饰锥裤，主裤有真实细节而不是仅靠装饰包	unknown	藏蓝合体无袖、奶白侧花饰锥裤、粉绿软纱小包及酒红奶白花饰带鞋；只作局部华丽探索，不承诺正式礼仪或日常全部场合适用。
o0877	ai_candidate	pants	ivory_burgundy_double_puff_top_matching_tapered_pants	top,bottom	1	ivory_burgundy	ivory,burgundy	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"bolt":0.86,"melt":0.56,"heir":0.51}	酒红双肩结、双段泡袖与同奶白粗纹金饰锥裤构成统一华丽主题，裤量收敛	unknown	原图实体奶白短束身、双段缎感泡袖、同纹理侧饰锥裤、粉绿小纱包及酒红奶白带鞋；没有外层，不能虚构内外袖容积冲突。
o0878	ai_candidate	pants	ivory_plain_tee_pastel_tulle_panel_flare_jeans	bottom,top	1	ivory_pastel_denim	ivory,blush,sage,denim_blue	statement	statement_not_daily	typical	spring,summer	social,creative	{"flou":0.75,"melt":0.59,"bolt":0.42}	素奶白短袖让侧花纱牛仔成为主体，鞋包虽有酒红花结但不再增加复杂主衣	unknown	原图浅牛仔完整裤芯外覆粉绿纱片与立体花，配奶白短袖、酒红奶白小包与同色尖跟鞋；是裤而非透明独立长裙。
o0879	ai_candidate	pants	pastel_float_blouse_matching_tulle_panel_flare_jeans	top,bottom	1	continuous_pastel_ivory	ivory,blush,sage,denim_blue	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"flou":0.83,"melt":0.67,"bolt":0.34}	上下粉绿轻纱与斜长片形成连续柔浮主题，没有再叠深色重束腰，作为非日常实验保留	unknown	原图g0327可见奶白胸腹覆片、浅牛仔芯配粉绿侧纱长裤、酒红奶白包及尖跟鞋；裙感大摆仍有两腿，不能继承g0567未覆层问题。
o0880	ai_candidate	pants	ornate_ivory_green_corset_blouse_plain_ivory_tapered_pants	top,bottom	1	ivory_deep_green_burgundy	ivory,deep_green,burgundy	statement	statement_not_daily	typical	spring,autumn	social,creative	{"bolt":0.76,"melt":0.57,"heir":0.47}	强泡袖和收腰上衣配素锥裤，让主体视觉重心上移，不同于再配整条花纱大裤	unknown	原图奶白绿侧束身衬衫、素奶白锥裤、白邮差包与粉绿花纱长靴；裤靴真实穿法未知，但不沿用o0870上下双强主衣竞争判断。
o0881	ai_candidate	pants	plain_blue_shirt_ivory_tapered_pants_flower_boots	top,bottom	1	blue_ivory	blue,ivory	polished	everyday_with_statement	explore	spring,autumn	daily,social	{"ease":0.73,"mute":0.58,"melt":0.36,"bolt":0.22}	蓝素衬衫和白锥裤是克制轻装，花靴只能提供局部表达，不是主衣强戏剧证据	unknown	浅蓝普通翻领长袖、奶白锥裤、白邮差包和粉绿花纱长靴；与o0880同裤包鞋但主体上衣已变化，理由不可照搬。
o0882	ai_candidate	pants	plain_blue_gathered_blouse_pastel_wrap_flare_pants	bottom,top	1	blue_pastel_ivory	blue,ivory,blush,sage	statement	statement_not_daily	typical	spring,autumn	social,creative	{"flou":0.72,"melt":0.59,"ease":0.52,"bolt":0.25}	素蓝轻抽褶衬衫给粉绿长片裤留空间，柔浮来自下装而非满身装饰	unknown	浅蓝小立领长袖、粉绿腰结裹片宽裤、同粉绿软包及灰褐乐福鞋；裤有两腿，下摆不能作半裙覆盖计数。
o0883	needs_review	pants	sheer_flower_open_tie_top_pastel_wrap_flare_pants	top,bottom	1	pastel_ivory	ivory,blush,sage	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"flou":0.83,"melt":0.65,"bolt":0.26}	同色花纱上下和软包有连续性，但薄开口罩衫需要内搭，风格一致不能代替覆盖条件	opaque_inner_unverified	原图g0032深开口花纱钟袖罩衫，无独立不透明内衫；配g0423裹片宽裤、粉绿软包和灰褐鞋。与g0327实体胸芯款分开记录。
o0884	ai_candidate	pants	blush_fitted_crew_knit_plain_jeans_burgundy_shoes	top,bottom	1	blush_denim_blue	blush,denim_blue	casual	everyday	easy	spring,autumn	daily	{"ease":0.76,"melt":0.55,"mute":0.56,"bolt":0.17}	素粉合体长袖与普通牛仔只是温和日常，鞋包连色不等于宫廷或戏剧风格	unknown	粉圆领针织、浅蓝直牛仔、粉素肩包与酒红玛丽珍；与o0873同主裤，配件变化不新增版型覆盖。
o0885	needs_review	pants	sheer_pastel_tie_blouse_plain_blue_jeans	top,bottom	1	pastel_denim_blue	blush,sage,ivory,denim_blue	statement	statement_not_daily	typical	spring,autumn	social,creative	{"flou":0.76,"melt":0.62,"bolt":0.24}	花纱领结长尾与牛仔可有主次，但上衣独立覆盖依旧未确认，不能由素下装推导可穿	opaque_inner_unverified	原图g0567薄纱上衣、浅蓝普通直牛仔、粉素肩包与酒红玛丽珍；与o0875同件待核上衣，换裤及鞋不自动解锁。
o0886	ai_candidate	pants	navy_plain_tank_blue_wide_pants	top,bottom	1	navy_blue	navy,blue	casual	everyday_with_statement	explore	spring,summer	daily,social	{"ease":0.75,"mute":0.60,"melt":0.30,"bolt":0.16}	素深色无袖与蓝宽裤形成简单纵线，粉绿包的纱片不属于主服装结构	unknown	藏蓝合体无袖、浅蓝普通宽裤、粉绿纱小包和灰褐踝靴；不因包华丽而夸大人格强度。
o0887	ai_candidate	pants	dusty_rose_flower_shirt_blue_wide_pants_soft_accessories	top,bottom	1	dusty_rose_blue	dusty_rose,blue	polished	everyday_with_statement	typical	spring,autumn	daily,social	{"ease":0.70,"melt":0.61,"film":0.43,"bolt":0.22}	细小花样、普通领袖和素宽裤柔和克制，纱包是辅助而非主衣宫廷结构	unknown	灰粉小花普通衬衫、浅蓝宽裤、粉绿软纱包和灰褐踝靴；与o0874同裤衬衫，不把换鞋包当新主配方视觉家族。
o0888	ai_candidate	skirt	ivory_plain_tee_burgundy_bow_panel_full_skirt	bottom,top	1	ivory_burgundy	ivory,burgundy	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"bolt":0.77,"heir":0.59,"melt":0.51}	奶白粗纹与酒红长结层片集中在大裙，素短袖刻意降低礼服强度，是有主次的创意混搭	unknown	原图奶白短袖、奶白酒红层片大A裙、同主题花包和灰褐乐福鞋；不当作正式礼仪着装或默认日常，混搭可用性仍需真实用户验证。
