token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0827	suggested_exclude	pants	asymmetric_flower_shirt_cargo_tulle_pants_rainbow_runners	top,bottom	1	blue_gray_black_pink	blue,gray,black,pink	statement	statement_not_daily	experimental	spring,autumn	creative	{"oops":0.78,"edge":0.68,"neon":0.40}	花蕾丝抽皱衬衫、皮感工装纱片裤和全谱跑鞋分成三处强焦点，素包不足以缓冲	multiple_focal_overload	原图蓝灰花拼衬衫、腰带裙片复合工装长裤、黑素邮差包和彩跑鞋；裤有两腿，建议简化主衣与鞋后重审。
o0828	needs_review	pants	pink_black_corset_matching_cargo_tulle_pants_rainbow_shoes	top,bottom	1	black_pink_denim	black,pink,denim_blue	statement	statement_not_daily	experimental	spring,summer	social,creative	{"edge":0.83,"oops":0.58,"neon":0.39}	上下皮感、丹宁和粉纱有连续甜酷主题，但橙绿蓝粉跑鞋另开高彩主角	multiple_focal_competition	原图粉黑短束身、同主题复合工装裤、黑素邮差包和彩跑鞋；不同于o0827花拼主衫与裤均不统一，优先换单色鞋再核，不把所有复杂套装一律排除。
o0829	ai_candidate	pants	black_pink_corset_sheer_bell_sleeves_plain_wide_pants	top,bottom	1	black_charcoal_pink	black,charcoal,pink,denim_blue	statement	statement_not_daily	typical	spring,autumn	social,creative	{"edge":0.83,"oops":0.50,"void":0.45}	实体束身配薄钟袖形成甜酷反差，素大裤和素鞋压住繁度，拼包是次要呼应	unknown	原图丹宁胸杯与黑实体腹片可见，不因透肩袖就判无胸身覆盖；配炭灰素宽裤、灰蓝绿拼包和黑玛丽珍。
o0830	ai_candidate	pants	vivid_puff_crop_shirt_plain_charcoal_wide_pants	top,bottom	1	vivid_blocks_charcoal	blue,pink,green,orange,charcoal	statement	statement_not_daily	typical	spring,autumn	social,creative	{"neon":0.77,"oops":0.60,"edge":0.37}	高彩短衬衫为主角，素黑灰大裤和单色鞋给泡袖及错片留空间	unknown	原图蓝粉绿橙短泡袖衬衫、炭灰普通宽裤、灰蓝绿拼包与黑玛丽珍；与全身拼裤版本区别在主裤安静，不以“高彩”一概剔除。
o0831	ai_candidate	pants	ivory_blue_botanical_shirt_plain_wide_jeans	top,bottom	1	ivory_denim_blue	ivory,denim_blue	casual	everyday_with_statement	explore	spring,autumn	social	{"ease":0.67,"film":0.61,"neon":0.30,"edge":0.22}	淡枝叶衬衫与普通牛仔裤偏轻复古，彩鞋只是局部探索而非整套甜酷或高彩主衣	unknown	奶白蓝枝叶衬衫、蓝宽牛仔裤、藏蓝桶包和高彩运动底乐福鞋；图中无破洞链扣裤。
o0832	ai_candidate	pants	navy_cowl_top_plain_blue_wide_jeans	top,bottom	1	navy_denim_blue	navy,denim_blue	casual	everyday_with_statement	explore	spring,autumn	social	{"ease":0.71,"mute":0.53,"neon":0.28,"edge":0.21}	柔堆领与素牛仔是放松主衣，鞋的霓虹点缀不改变主体低彩判断	unknown	藏蓝堆领长袖、素蓝宽牛仔、藏蓝桶包和彩色乐福鞋；与o0831同裤包鞋，只改变领口与花样。
o0833	ai_candidate	pants	plain_charcoal_shirt_vivid_panel_cargo_pants	bottom,top	1	charcoal_vivid_blocks	charcoal,blue,orange,green,pink	statement	statement_not_daily	typical	spring,autumn	social,creative	{"neon":0.75,"oops":0.51,"edge":0.31}	大面积亮色块集中在主裤，素灰上衣和鞋包建立清楚主次	unknown	炭灰素普通衬衫、蓝橙绿粉束脚工装裤、灰规整手袋及白运动底乐福鞋；高彩来自主服装而非小配件。
o0834	ai_candidate	pants	black_architectural_shirt_vivid_cargo_balloon_pants	top,bottom	1	black_vivid_blocks	black,blue,orange,green,pink	statement	statement_not_daily	experimental	spring,autumn	social,creative	{"neon":0.73,"noir":0.68,"oops":0.54}	黑收腰尖肩与大裤构成结构反差，黑上身仍是整块低彩，素鞋包没有再叠第三套主题	unknown	原图黑酒红尖摆衬衫、蓝橙绿粉气球工装裤、灰素手袋与白运动底乐福鞋；保留实验候选而不按上下都有结构就机械否定，非默认日常。
o0835	ai_candidate	pants	blue_fitted_mockneck_asymmetric_lace_metallic_balloon_pants	bottom,top	1	blue_charcoal_pink	blue,charcoal,pink	statement	statement_not_daily	typical	spring,autumn	social,creative	{"oops":0.78,"edge":0.65,"void":0.65}	合体素针织和简单鞋包让不对称大裤成为唯一主角，异料结构本身可成立	unknown	原图裤左腿为灰蓝黑蕾丝长片，右腿为金属粉拼灰气球形，两腿和裆部明确；配素蓝小高领、蓝肩包及黑踝靴，不能误记成半裙。
o0836	ai_candidate	pants	charcoal_box_top_asymmetric_lace_metallic_balloon_pants	bottom,top	1	charcoal_blue_pink	charcoal,blue,pink	statement	statement_not_daily	typical	spring,autumn	social,creative	{"oops":0.77,"edge":0.64,"void":0.65}	短宽素上衣仍保留主裤的异料长线，未再叠花衬衫或高彩鞋	unknown	炭灰圆领前中线短袖、与o0835相同左右异量长裤、蓝素肩包和黑踝靴；属于同主裤替换，不增加裤裙覆盖。
o0837	ai_candidate	pants	black_plain_tank_light_gray_straight_pants	top,bottom	1	black_gray	black,gray	casual	everyday	easy	summer	daily	{"ease":0.78,"mute":0.64,"edge":0.18}	简单无袖与普通灰直裤没有扣带纱片或戏剧量感，属于基础松紧组合	unknown	黑圆领无袖、浅灰直裤、灰白素包和蓝玛丽珍；不因同组出现甜酷单品就套用EDGE理由。
o0838	ai_candidate	pants	white_plain_shirt_light_gray_straight_pants	top,bottom	1	white_gray	white,gray	polished	everyday	easy	spring,autumn	commute,daily	{"ease":0.75,"mute":0.65,"heir":0.55,"edge":0.18}	白衬衫与灰直裤是经典轻通勤，配件也素，没有主衣甜酷视觉证据	unknown	白色普通长衬衫、灰直裤、灰白软包和蓝玛丽珍；同o0837裤鞋包需限制重复，不能因换衬衫宣称新裤家族。
o0839	ai_candidate	pants	black_pink_corset_bell_top_ivory_tapered_pants	top,bottom	1	black_pink_ivory	black,pink,ivory,denim_blue	statement	statement_not_daily	typical	spring,autumn	social,creative	{"edge":0.78,"oops":0.42,"melt":0.31}	薄袖实体束身与同色链包延续甜酷，奶白锥裤和素蓝鞋提供安静面	unknown	原图上衣丹宁胸杯、黑腹片清晰；配奶白九分锥裤、黑粉链包和蓝乐福鞋。不继承其他薄纱罩衫的未覆层问题，真人适穿未知。
o0840	ai_candidate	pants	blue_box_tee_ivory_tapered_pants	top,bottom	1	blue_ivory	blue,ivory	casual	everyday	easy	spring,summer	daily	{"ease":0.77,"mute":0.62,"edge":0.23}	素蓝口袋T和奶白锥裤是基础轻装，链包只能贡献小面积甜酷点缀	unknown	浅蓝短宽圆领T、奶白锥裤、黑粉链包和蓝乐福鞋；与o0839更换主体上衣后人格支持应下降，不借同一包保持高EDGE。
