token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0539	ai_candidate	skirt	plain_wide_blue_shirt_soft_blue_a_line_midi	top,skirt	1	ice_blue	ice_blue	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.68,"loop":0.69,"iced":0.61}	宽细纹衬衫较普通衬衫松量略增，主裙和色块分布不变，差异不足以单独填满连续推荐	unknown	蓝灰细纹宽衬衫、浅蓝A中裙、蓝信使包和蓝乐福。与o0538主裙及鞋包相同，审计记录松量小变而不宣传全新风格。
o0540	ai_candidate	skirt	plain_taupe_fitted_top_straight_slit_midi	top,skirt	1	taupe	taupe	casual	everyday	easy	autumn	daily,commute	{"mute":0.73,"heir":0.63,"melt":0.55,"iced":0.18}	同灰褐合体长袖直裙规整，蓝托特不能替主衣提供ICED冷光线条证据	unknown	灰褐圆领长袖、同色前衩直中裙、浅蓝托特与棕灰长靴。和o0489共享主衣轮廓，只换包靴仍高度近似。
o0541	ai_candidate	skirt	plain_fitted_blue_tee_straight_taupe_slit_midi	top,skirt	1	ice_blue_taupe	ice_blue,taupe	casual	everyday	easy	spring,autumn	daily,social	{"loop":0.66,"mute":0.61,"melt":0.55,"iced":0.46}	蓝短T使上衣颜色与袖长改变，直裙保持平整日常，不凭蓝色提升为典型冷感人格	unknown	浅蓝合体短袖、灰褐前衩中裙、蓝托特、棕灰长靴。同主裙与鞋包需与o0540共同限频，不虚构变化强度。
o0542	ai_candidate	skirt	plain_white_shirt_regular_light_tiered_long_skirt	top,skirt	1	ivory	ivory	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.79,"loop":0.64,"melt":0.59,"iced":0.30}	素白宽衬衫和规则白层裙自然轻柔，蓝鞋不是整套冷感材质的依据	unknown	米白翻领长袖衬衫、米白三层长裙、白素包、蓝玛丽珍。宽松主衣仍有规则层次，不能以松松自动判组合冲突。
o0543	ai_candidate	skirt	plain_black_shirt_regular_light_tiered_long_skirt	top,skirt	1	black_ivory	black,ivory	casual	everyday	easy	spring,autumn	daily,social	{"loop":0.70,"ease":0.65,"mute":0.60,"noir":0.24}	素黑衬衫与白规则层裙对比清晰，黑色主衣无尖肩束腰等强结构	unknown	黑普通长袖翻领衬衫、米白三层裙、白素包和蓝玛丽珍。与o0542是主衣明暗变化，主裙仍相同，不能全按新配方计款式。
o0544	ai_candidate	skirt	draped_blue_tank_side_ruched_blue_long_skirt	top,skirt	1	ice_blue	ice_blue	dressy	occasion_with_statement	typical	spring,summer	social	{"iced":0.85,"melt":0.73,"flou":0.42}	同色光泽褶背心与侧褶长裙曲线连贯，素黑乐福压住配件，非多色多料同时抢眼	unknown	原图蓝垂褶侧荷叶背心、冰蓝侧褶长裙、轻透蓝肩包和黑素乐福。胸腹主体密实，肩上薄片区别处理；双褶可作成套表达，不机械判多主视觉过载。
o0545	ai_candidate	skirt	draped_blue_tank_plain_dark_straight_midi	top	1	ice_blue_charcoal	ice_blue,charcoal	casual	occasion_with_statement	explore	spring,autumn	social,creative	{"iced":0.73,"melt":0.56,"edge":0.40,"mute":0.38}	浅蓝曲线背心与深素直裙一繁一简，黑皱靴增加重量，仍非全套解构	unknown	原图浅蓝实体斜裹胸腹背心、炭灰素直中裙、蓝软拼肩包和黑皱筒靴。上衣有薄透领区但不是g0354全身片透视，保留探索不承诺季节保暖。
o0546	ai_candidate	skirt	plain_dark_fitted_knit_iridescent_flared_midi	skirt	1	charcoal_ice_blue	charcoal,ice_blue	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"iced":0.75,"mute":0.63,"melt":0.62}	素贴身黑针织把亮蓝斜层裙留为核心，黑素包鞋收敛，适合日常有表达候选	unknown	黑圆领合体长袖、冰蓝光泽斜层中长裙、黑软包与黑乐福。和o0534同裙但鞋更平整，不能将高跟场景判断机械继承。
o0547	needs_review	pants	fitted_sheer_panel_jacket_wide_botanical_shirt_plain_pants	outer,top	2	ice_blue_charcoal_gray	ice_blue,charcoal,gray	casual	occasion_with_statement	explore	spring,autumn	social,creative	{"iced":0.58,"film":0.50,"loop":0.41}	收腰细袖技术感短外层叠宽肩花衬衫，花纹是单处重点但内外松量未确认	outer_inner_volume_unverified	原图冰蓝立领拼透薄夹克身袖合体，里面灰大植物长衬衫明显宽松，蓝锥裤、白素包和蓝乐福。外层透片不等于缺内搭，真正疑点是收腰外层容纳宽内衣的穿法。
o0548	ai_candidate	pants	plain_long_coat_sleeveless_shirt_dark_wide_trousers	outer,bottom	2	ice_blue_charcoal	ice_blue,charcoal	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.70,"iced":0.66,"mute":0.64}	素长外套、实体无袖衬衫与深宽裤层次清楚，没有内袖竞争，冷色纵线克制	unknown	浅蓝长外套叠浅蓝翻领无袖衫、黑宽裤、黑托特与棕灰长靴。与窄外层配宽花长袖的o0547不是相同层级问题。
o0549	ai_candidate	pants	plain_bomber_plain_wide_shirt_blue_trousers	outer,top,bottom	2	ice_blue	ice_blue	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.72,"iced":0.62,"ease":0.60}	宽短夹克与普通宽衬衫叠穿不同长度，素蓝裤安静，无强肩或多层内袖证据	unknown	蓝素宽短拉链夹克、蓝灰细纹长衬衫、浅蓝锥裤、灰黑桶包和蓝玛丽珍。衣料实际空间未知，但图上不是收腰窄技术外套，不自动复制o0547的具体风险。
o0550	ai_candidate	pants	light_layered_trench_opaque_panel_shirt_plain_blue_pants	outer,top	2	ice_blue	ice_blue	casual	occasion_with_statement	typical	spring,autumn	social,creative	{"iced":0.82,"melt":0.55,"loop":0.37}	冷蓝长外套轻层摆与合体拼透衬衫方向一致，内衣胸腹有实体块，与全身透视衬衫不同	unknown	原图浅蓝系腰薄长外套、胸腹实体肩袖透的蓝衬衫、浅蓝锥裤、黑素托特和黑皱筒靴。不是g0354同款；无明显大内袖但不认证真实合身，作为轻层表达非严寒套装。
o0551	ai_candidate	pants	plain_cardigan_draped_short_sleeve_top_blue_trousers	top	2	ivory_ice_blue	ivory,ice_blue	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"iced":0.70,"melt":0.62,"loop":0.56}	素软开衫和素裤围绕有胸腹褶片的蓝短袖，轻透细节局部而层次有主次	unknown	米白普通V开衫、浅蓝透肩实体褶短袖、浅蓝锥裤、蓝信使包与蓝乐福。内袖短窄不强行继承喇叭袖风险，未承诺所有光线完全不透。
o0552	ai_candidate	pants	plain_taupe_blazer_blue_tee_straight_jeans	outer,top,bottom	2	taupe_ice_blue_denim	taupe,ice_blue,denim_blue	casual	everyday	easy	spring,autumn	daily,commute	{"loop":0.77,"mute":0.66,"ease":0.60,"iced":0.35}	素无领西装叠短T与直牛仔是轻通勤经典，蓝配件不能升级为冷透材质典型	unknown	灰米素无领西装、浅蓝短T、浅蓝直牛仔、蓝托特和棕灰长靴。主衣结构均普通，作为共享易穿而非专属人格标志。
