token	category	subcategory	neckline	sleeve	length	volume	construction	pattern	decoration	material_appearance	main_colors	visual_personas	usage_limits	status	evidence
g0470	dress	natural_patch_balloon_midi_dress	u_neck	sleeveless	midi	waisted_balloon	thin_waist_tie_curved_layered_panels	tonal_patchwork	medium	coarse_wrinkled_woven_look	taupe,olive,brown	wabi,void,ease	unknown	ai_candidate	灰褐无袖圆领裙以细绳收腰，粗织片在下半身外鼓内收。自然纹理与茧形体积支持WABI，和普通长A裙有真实轮廓区别。
g0471	dress	floral_ruched_long_slip_dress	cowl	thin_straps	long	fitted_a_line	side_rosette_diagonal_layered_hem	floral	medium	lace_chiffon_satin_look	pale_pink,sage,ivory	flou,melt	occasion_only;lining_unknown	ai_candidate	粉绿淡花细肩带长裙用胸前垂褶和腰侧花结固定斜裹长层，整体细长柔软。和g0455同方向但裙长不同，应记录家族关系及长度变化。
g0472	dress	bright_corset_tiered_long_dress	sweetheart	wide_straps	long	corseted_a_line	zip_bodice_belt_cargo_pockets_asymmetric_ruffles	colorblock_patchwork	high	gloss_nylon_denim_mesh_look	blue,orange,lime,pink	neon,oops	creative_only	ai_candidate	高彩束腰宽带长裙有正中拉链、工装袋、蓝丹宁和橙绿粉层摆。运动构造与艳色共同支持NEON，非凭亮色配件模拟。
g0473	dress	buckle_halter_corset_short_dress	sweetheart	halter_straps	short	corseted_full_a_line	zip_bodice_lacing_denim_overlay_tulle_tiers	contrast_patchwork	high	leather_denim_tulle_look	black,denim_blue,pink	edge,oops	occasion_only	ai_candidate	黑挂颈带扣束腰、粉系绳、蓝丹宁不齐短片及黑粉多层纱构成短A裙。甜酷比例明确，和g0457相邻但挂颈与摆长有差别。
g0474	dress	ornate_puff_sleeve_long_shirtdress	point_collar	puff_with_shoulder_cape	long	waisted_a_line	waist_bow_button_front_layered_overskirt	floral_embroidery	high	satin_brocade_velvet_look	ivory,burgundy	bolt,heir	occasion_only;not_default_daily	ai_candidate	奶油刺绣衬衫式礼服有披肩片鼓袖、酒红腰蝴蝶结和深色插片长摆。礼仪体量强，只有相邻经典元素，不当普通HEIR通勤款。
g0475	dress	retro_panelled_strap_midi_dress	v_neck	straps	midi	waisted_a_line	button_bodice_side_tie_asymmetric_tiers	patchwork	medium	corduroy_denim_coarse_woven_look	brown,washed_blue,beige,olive	film,wabi,void	occasion_only	ai_candidate	棕细肩带钮扣胸片收腰，旧丹宁和褐绿粗织斜层裙片下垂。复古软层次与自然色关联，比几何规整拼片更飘，面料成分未知。
g0476	dress	ink_tie_neck_bell_sleeve_long_dress	stand_tie	bell	long	waisted_a_line	wide_waist_layered_bell_cuffs_vertical_overlays	ink_floral	medium	fluid_woven_sheer_panel_look	ivory,charcoal,red	jade,flou,bolt	occasion_only	ai_candidate	乳白立领黑系结与墨枝长裙，黑灰宽腰、红点长带和大喇叭袖垂片呼应。JADE图形与纵线明确，但袖摆已偏场合表达，非克制基础款。
g0477	dress	modular_sleeveless_long_panel_dress	round	sleeveless	long	straight_waisted	side_ties_cargo_pocket_vertical_pleated_panel	colorblock	medium	structured_woven_suiting_look	ivory,gray,blue_gray	loop,iced	unknown	ai_candidate	乳白无袖圆领长裙在侧腰抽结，灰盖袋与蓝灰内褶从长开片露出。模块和纵线兼具，可为低彩人格增加结构差异。
g0478	dress	sharp_shoulder_draped_long_dress	square	long_flared	long	fitted_a_line	ruched_bodice_angular_layered_skirt	tonal_patchwork	medium	matte_satin_suiting_look	black,burgundy	noir,edge,bolt	occasion_only	ai_candidate	黑色方领强肩长裙收腰斜褶、酒红内片和尖角长层裙，袖口微开。暗色只是辅证，真正特点是强肩贴腰和锐角长线。
g0479	dress	raw_wrap_short_slip_dress	cross_cowl	thin_straps	short	fitted_a_line	side_tie_raw_unequal_tiers	patchwork	medium	washed_knit_denim_woven_look	charcoal,brown,washed_blue	void,film,wabi	occasion_only;hem_clearance_unknown	ai_candidate	灰棕双细带交裹胸短裙，腰侧系绳后接旧丹宁毛边短层摆。贴身短比例区别于宽大破边上衣，不能把所有洗旧单品算同款。
g0480	dress	asymmetric_shirt_patch_long_dress	point_collar	asymmetric_puff	long	waisted_a_line	unequal_shoulders_belt_long_pleated_panels	floral_patchwork	high	suiting_denim_lace_woven_look	ice_blue,charcoal,ivory,blue,yellow	oops,edge	creative_only	ai_candidate	浅蓝翻领一侧短泡袖、一侧露肩白蕾丝长泡袖，收腰下接灰西装、蓝褶和黄蓝花片。错位结构强，需低装饰配件，不可按浅蓝直接匹配清简人格。
