token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0155	ai_candidate	pants	patch_shirt_patch_wide_jeans	top,bottom	1	taupe_olive_washed_blue_brown	taupe,olive,washed_blue,brown	casual	statement_not_daily	explore	spring,autumn	creative	{"void":0.79,"wabi":0.72,"film":0.69,"ease":0.33}	错位衬衫与拼接牛仔形成VOID/WABI语言，两个主焦点不适合默认自然简约首屏	unknown	灰米不规则衬衫搭棕蓝拼接宽牛仔，素灰棕桶包和黑白玛丽珍。鞋包较安静，色调连贯但衣物两处拼片很强，保留实验配方。
o0156	ai_candidate	pants	patch_shirt_plain_white_wide_pants	top	1	taupe_olive_ivory	taupe,olive,ivory	casual	everyday_with_statement	typical	spring,autumn	daily,creative	{"wabi":0.81,"void":0.72,"ease":0.64,"loop":0.48}	WABI：自然错位面板；素白直宽裤控制复杂度；不依据标签而依据可见拼线和皱感	unknown	灰米橄榄宽层片领衫配乳白素宽裤，深棕软包及灰布鞋。下身干净、配件不争抢，可用于自然表达的典型层，比上下都拼接更易接受。
o0157	ai_candidate	pants	fine_floral_shirt_fluid_wide_pants	top,bottom	1	ivory_oatmeal_brown	ivory,oatmeal	casual	everyday	easy	spring,autumn	daily,commute	{"ease":0.82,"heir":0.66,"loop":0.65,"wabi":0.46}	EASE：轻花宽衫和软阔裤；自然色不足单独高判WABI；主衣轮廓仍基础	unknown	奶白细花衬衫搭燕麦流动长裤、棕白软拼包和素棕长靴。上衣图案弱，整体易穿；与o0097同类主配方不能仅靠长靴变化另算新结构。
o0158	ai_candidate	pants	boxy_tee_tapered_pants	top,bottom	1	ivory_taupe	ivory,taupe	casual	everyday	easy	spring,summer	daily,travel	{"loop":0.80,"ease":0.80,"mute":0.69}	LOOP：短箱形T配锥裤的干净比例；EASE：运动鞋和松量，无强纹理需不高判WABI	unknown	乳白口袋短宽T配灰棕锥裤、灰棕桶包及灰米运动鞋。简洁可穿且主色清楚，但与多套同灰锥裤需做近似家族抑制。
o0159	needs_review	skirt	patch_layered_shirt_voluminous_patch_skirt	top,bottom	1	charcoal_taupe_olive	charcoal,taupe,olive	casual	statement_not_daily	explore	spring,autumn	creative	{"void":0.77,"wabi":0.72,"film":0.57,"ease":0.24}	不规则层片一致但衬衫、厚层裙和包三处同级，主次未建立，不因低彩自动放行	multiple_focal_competition	原尺寸显示多领片衬衫配厚重斜层拼布长裙和同类破边包，灰运动鞋是唯一简单点。建议简化上衣或裙子后复核，当前不进入默认日常。
o0160	ai_candidate	skirt	plain_pocket_knit_voluminous_patch_skirt	bottom	1	blue_gray_taupe_olive	blue_gray,taupe,olive	casual	everyday_with_statement	typical	spring,autumn	creative,social	{"wabi":0.79,"void":0.76,"ease":0.44}	WABI/VOID：下裙的自然不规则层片；素针织和素包有效建立裙为单一主视觉	unknown	灰蓝口袋圆领针织配灰棕橄榄层片长裙、深灰素软包与灰黑运动鞋。比o0159上衣简单，主次更明确，但大体积裙不列易穿首屏基础。
o0161	ai_candidate	skirt	boxy_tee_horizontal_tiered_midi	bottom	1	taupe_charcoal_ivory	taupe,charcoal	casual	everyday	easy	spring,summer	daily,social	{"ease":0.78,"flou":0.71,"loop":0.65,"melt":0.55}	EASE：短宽T及平鞋；FLOU：水平层裙的软摆；深色不构成NOIR锐利风格	unknown	灰棕短宽T配炭灰三层裙、灰桶包和乳白乐福。裙层有变化而无花纹堆叠，上衣安静，能作为易穿裙装补充。
o0162	ai_candidate	skirt	fitted_crew_knit_pleated_midi	top,bottom	1	taupe_charcoal_ivory	taupe,charcoal	smart_casual	everyday	easy	spring,autumn	daily,commute	{"heir":0.77,"loop":0.74,"mute":0.70,"ease":0.64}	HEIR：经典针织与规则百褶；MUTE：主衣低装饰；拼包只是局部细节	unknown	灰棕合体圆领长袖搭炭灰中长百褶、深灰拼包和乳白后绊鞋。上合下展清楚，配件不改变主体的经典结构，重复百褶需限制。
o0163	ai_candidate	skirt	loose_print_shirt_plain_a_midi	top,bottom	1	washed_blue_taupe_olive	washed_blue,taupe	casual	everyday	easy	spring,autumn	daily,social	{"ease":0.80,"film":0.67,"wabi":0.58,"loop":0.55}	EASE：轻松衬衫与A裙；FILM：低彩洗蓝花面；没有多片破坏不能高判VOID	unknown	蓝灰花尖领衬衫配灰棕素A裙、橄榄灰软拼包和棕乐福。主结构基础，适合日常；色调相近不意味和拼片长裙一样强烈。
o0164	ai_candidate	skirt	fitted_displaced_top_panel_a_midi	top,bottom	1	charcoal_denim_brown	charcoal,washed_blue,brown	casual	statement_not_daily	explore	spring,autumn	creative,social	{"void":0.78,"film":0.74,"wabi":0.62,"ease":0.30}	VOID：上衣破边错位；FILM：丹宁灯芯绒感大分区；上合下直缓和多材料，但非基础日常	unknown	原尺寸见贴身破边层片上衣配大块弧线分区A长裙，灰蓝棕包同调、绑带布鞋较简洁。裙面不像多层破片那样蓬乱，实验表达可保留。
o0165	ai_candidate	skirt	washed_print_shirt_cocoon_patch_skirt	top,bottom	1	brown_washed_blue_taupe	brown,washed_blue,taupe	casual	statement_not_daily	explore	spring,autumn	creative	{"wabi":0.78,"void":0.76,"film":0.69,"ease":0.26}	花面衬衫、茧形拼裙及拼包同低彩但细节多，明确作为实验而非自然易穿	unknown	棕蓝旧感花衬衫配灰棕层片茧裙、棕蓝拼包和棕色运动鞋。整体材质语汇一致，裙体积为主，仍是多处表达需和简洁款交替。
o0166	ai_candidate	skirt	fitted_mesh_layer_top_short_wrap_skirt	top,bottom	1	brown_charcoal_taupe	brown,charcoal,taupe	casual	everyday_with_statement	typical	spring,autumn	social,creative	{"film":0.80,"iced":0.59,"edge":0.55,"ease":0.42}	FILM：细褶层网衫的复古贴合；短裹裙和后绊鞋保持简洁，非宽松自然WABI	unknown	棕灰网感收褶上衣有深色吊带形内片，灰棕短裹裙、棕素包和乳白后绊鞋安静承接。上衣肩袖透视，列表达层而不宣称全覆盖。
o0167	ai_candidate	pants	long_collarless_outer_plain_tank_layered_pants	bottom	2	taupe_ivory_charcoal	 taupe,ivory,charcoal,denim_blue	casual	statement_not_daily	explore	spring,autumn	creative,social	{"void":0.76,"wabi":0.68,"loop":0.50,"ease":0.43}	VOID：长裤斜片与原边；素长外套、背心和包鞋集中主视觉在裤子，非同级全身堆叠	unknown	原尺寸确认灰褐长无领外套叠乳白无袖A上衣，深灰蓝多片裤配鼠尾草托特及浅棕后绊。下装为分腿长裤，简单上层有意中和破边，保留实验。
o0168	ai_candidate	pants	long_plain_coat_patch_shell_layered_pants	top,bottom	2	navy_taupe_olive_charcoal	navy,taupe,olive,charcoal	casual	statement_not_daily	explore	spring,autumn	creative	{"void":0.80,"wabi":0.74,"ease":0.31,"loop":0.39}	无袖内层避免袖量冲突，但上下片层都强；长素外套与素包鞋缓冲，只作为实验	unknown	原尺寸显示藏蓝长外套内搭灰米橄榄无袖拼片衫，深灰蓝层片阔裤、素棕桶包及灰后绊鞋。多焦点仍明显但有素外层框定，不纳入默认日常。
