token	status	structure	silhouette	main_visual_slots	layering	color_relation	main_colors	formality	wearability	expression	seasons	scenes	persona_scores	persona_evidence	conflicts	evidence
o0614	ai_candidate	pants	blush_plain_shirt_mixed_denim_balloon_pants	bottom	1	blush_denim_blue_brown	blush,denim_blue,brown	casual	everyday_with_statement	typical	spring,autumn	daily,creative	{"film":0.72,"wabi":0.64,"oops":0.57,"void":0.59}	旧丹宁、褐条绒感侧片及宽裤量由下装提供复古混料证据，柔粉素衬衫控制视觉主次	unknown	原图确认浅粉素衬衫、丹宁蓝褐绿拼料大宽裤、白素包和灰褐长靴；有两腿不是长裙。上装鞋包克制，不将单主裤拼片视为整套过载。
o0615	ai_candidate	pants	ivory_fitted_mockneck_mixed_denim_balloon_pants	bottom	1	ivory_denim_blue_brown	ivory,denim_blue,brown	casual	everyday_with_statement	typical	spring,autumn	daily,creative	{"film":0.71,"wabi":0.63,"oops":0.55,"void":0.59}	素小高领的收身与大宽混料裤反差清晰，主人格证据来自裤的结构和材质观感	unknown	乳白合体小高领、丹宁褐绿混料宽裤、白素肩包与灰褐长靴。o0614换素贴身上衣改善比例差异，但共享同主裤不可当完全不同新款。
o0616	ai_candidate	pants	gray_ivory_cowl_layer_blouse_beige_wide_pants	top	1	gray_ivory_beige	gray,ivory,beige	casual	everyday_with_statement	typical	spring,autumn	social,creative	{"void":0.74,"melt":0.65,"wabi":0.58}	斜垂领、抽袖与不齐叠摆在一件上衣形成解构软层，普通裤鞋包留白	unknown	原图灰白垂领抽袖叠摆上衣胸腹有白实体层可见，米素宽裤、灰褐桶包和奶白运动鞋。无外套，不将大袖自动判叠穿冲突；实际内层连接方式不作额外推断。
o0617	ai_candidate	pants	ivory_botanical_shirt_beige_wide_pants	top,bottom	1	ivory_beige_taupe	ivory,beige,taupe	casual	everyday	easy	spring,autumn	daily,travel	{"ease":0.75,"film":0.57,"wabi":0.39}	普通淡植物衬衫配素软宽裤偏温和复古，未见明确不齐剪裁或自然解构	unknown	象牙灰褐淡植物翻领衬衫、米素宽裤、灰褐桶包及白运动鞋。比o0616降低结构装饰，上身不应继续高判解构人格。
o0618	ai_candidate	pants	natural_multitexture_layer_blouse_beige_wide_pants	top	1	brown_taupe_denim_blue_beige	brown,taupe,denim_blue,beige	casual	everyday_with_statement	explore	spring,autumn	social,creative	{"wabi":0.74,"film":0.70,"oops":0.57,"void":0.62}	自然毛边多质感上衣是单一大焦点，素宽裤与素复古鞋压住，酒红包是对比小件	unknown	原图可见褐灰蓝混料宽上衣不齐摆和大收袖、实体内胸层，米素宽裤、酒红结构包及灰米复古运动鞋。不是上下都复杂；包的正式感可作探索，不作为已验证通勤理由。
o0619	ai_candidate	pants	ivory_blush_layered_knit_beige_wide_pants	top	1	ivory_blush_beige	ivory,blush,beige	casual	everyday_with_statement	typical	spring,autumn	daily,social	{"flou":0.70,"ease":0.73,"melt":0.60,"wabi":0.46}	浅粉白柔软层摆与素浅宽裤整体软量更强，不因鞋包复古就消除主衣柔暖特征	unknown	粉白横层宽针织、米色素宽裤、酒红结构包与灰米复古运动鞋。可见装饰集中上身；主服装不含大面积酒红。
o0620	ai_candidate	pants	gray_raw_patch_shirt_beige_tapered_pants	top	1	gray_sage_beige	gray,sage,beige	casual	everyday_with_statement	explore	spring,autumn	daily,creative	{"wabi":0.74,"void":0.61,"ease":0.55,"melt":0.28}	灰绿不齐拼衬衫与素锥裤是主结构，粉运动鞋仅在细节做颜色探索	unknown	原图灰绿褐卷袖拼片衬衫、米普通锥裤、藏蓝褶包与浅粉运动鞋。鞋包未形成多装饰冲突；换粉鞋不意味着整套主衣命中粉色偏好。
o0621	ai_candidate	pants	taupe_tee_beige_tapered_pants	top,bottom	1	taupe_beige	taupe,beige	casual	everyday	easy	spring,summer	daily,travel	{"loop":0.77,"ease":0.67,"mute":0.63,"wabi":0.28}	素T配普通锥裤为通用休闲，不能从上一拼片衬衫版继承WABI结构证据	unknown	灰褐素短T、米锥裤、藏蓝褶包、浅粉运动鞋。主色为灰褐米，粉鞋只占小面积，主衣缺乏纹样与层次。
o0622	ai_candidate	skirt	gray_sleeveless_collared_shirt_taupe_a_midi	top,bottom	1	gray_taupe	gray,taupe	casual	everyday	easy	spring,summer	daily,travel	{"ease":0.71,"loop":0.66,"mute":0.59,"wabi":0.34}	无袖普通翻领与自然A中长裙柔和轻装，但没有明确不规则结构	unknown	灰素无袖扣领衫、灰褐素A中长裙、灰褐软托特和橄榄米运动鞋。灰棕色本身不够支撑高侘寂判断，裙装确是新增主结构。
o0623	ai_candidate	skirt	gray_asymmetric_patch_shirt_taupe_a_midi	top	1	gray_sage_taupe	gray,sage,taupe	casual	everyday_with_statement	typical	spring,autumn	daily,creative	{"wabi":0.78,"void":0.60,"ease":0.62}	不齐柔拼衬衫与素A裙形成自然宽松轮廓，局部毛糙观感而非色相支撑人格	unknown	灰绿褐长短摆拼片衬衫、灰褐素A中长裙、软托特及橄榄米运动鞋。主复杂件只有上衣，未因上下都宽松就判无法穿着。
o0624	ai_candidate	skirt	taupe_fitted_knit_taupe_short_wrap_skirt	top,bottom	1	taupe	taupe	casual	everyday	easy	spring,autumn	daily,travel	{"loop":0.67,"mute":0.67,"ease":0.62,"wabi":0.31}	合体圆领素长袖与普通短裹裙克制，上紧下A是基础比例；拼包不能代替主衣自然结构	unknown	灰褐合体长袖、同系短裹A裙、丹宁花纱拼邮差包与褐休闲鞋。主服装无拼片、毛边或斜层，不能因为使用同包沿用o0604高分。
